Year,Gebietseinheit,Kategorie,Units,GeoCode,Value
2016,"Nordniedersachsen","mit eigener Migrationserfahrung",%,RA_07,68.469218288505
2016,"Nordostniedersachsen","mit eigener Migrationserfahrung",%,RA_08,67.4620103412607
2016,"Statistische Region Lüneburg","mit eigener Migrationserfahrung",%,,67.9844616638073
2016,"Ostfriesland-Nordseeküste","mit eigener Migrationserfahrung",%,RA_09,73.9820671678728
2016,"Oldenburger Raum","mit eigener Migrationserfahrung",%,RA_10,70.9900234182408
2016,"Westniedersachsen","mit eigener Migrationserfahrung",%,RA_11,71.9690717090851
2016,"Statistische Region Weser-Ems","mit eigener Migrationserfahrung",%,,72.0428187351355
2016,"Niedersachsen","mit eigener Migrationserfahrung",%,,70.050286674735
2015,"Ostniedersachsen","mit eigener Migrationserfahrung",%,RA_01,67.0861543239491
2015,"Südniedersachsen","mit eigener Migrationserfahrung",%,RA_02,75.8495826270469
2015,"Statistische Region Braunschweig","mit eigener Migrationserfahrung",%,,69.2946455489037
2015,"Region Hannover","mit eigener Migrationserfahrung",%,,66.9356849847424
2015,"dav. Hannover, Landeshauptstadt","mit eigener Migrationserfahrung",%,RA_03,68.0228745011213
2015,"dav. Hannover, Umland","mit eigener Migrationserfahrung",%,RA_04,65.45761040639
2015,"Weser-Leine-Bergland","mit eigener Migrationserfahrung",%,RA_05,71.3715161762651
2015,"Mittelniedersachsen","mit eigener Migrationserfahrung",%,RA_06,65.3607506321785
2015,"Statistische Region Hannover","mit eigener Migrationserfahrung",%,,67.4302895041883
2015,"Nordniedersachsen","mit eigener Migrationserfahrung",%,RA_07,67.8677695631858
2015,"Nordostniedersachsen","mit eigener Migrationserfahrung",%,RA_08,66.8561692951072
2015,"Statistische Region Lüneburg","mit eigener Migrationserfahrung",%,,67.3392684506169
2015,"Ostfriesland-Nordseeküste","mit eigener Migrationserfahrung",%,RA_09,74.4509900863569
2015,"Oldenburger Raum","mit eigener Migrationserfahrung",%,RA_10,68.4517191121357
2015,"Westniedersachsen","mit eigener Migrationserfahrung",%,RA_11,71.5529331714024
2015,"Statistische Region Weser-Ems","mit eigener Migrationserfahrung",%,,71.2812123800245
2015,"Niedersachsen","mit eigener Migrationserfahrung",%,,69.0034595136432
2014,"Ostniedersachsen","mit eigener Migrationserfahrung",%,RA_01,66.6027743713366
2014,"Südniedersachsen","mit eigener Migrationserfahrung",%,RA_02,72.9714567122545
2014,"Statistische Region Braunschweig","mit eigener Migrationserfahrung",%,,68.1533903493425
2014,"Region Hannover","mit eigener Migrationserfahrung",%,,67.5614411566187
2014,"dav. Hannover, Landeshauptstadt","mit eigener Migrationserfahrung",%,RA_03,68.5733611448754
2014,"dav. Hannover, Umland","mit eigener Migrationserfahrung",%,RA_04,66.2192578974308
2014,"Weser-Leine-Bergland","mit eigener Migrationserfahrung",%,RA_05,70.6206600137684
2014,"Mittelniedersachsen","mit eigener Migrationserfahrung",%,RA_06,66.450425773814
2014,"Statistische Region Hannover","mit eigener Migrationserfahrung",%,,67.9261919221584
2014,"Nordniedersachsen","mit eigener Migrationserfahrung",%,RA_07,63.548071049967
2014,"Nordostniedersachsen","mit eigener Migrationserfahrung",%,RA_08,64.0169745885659
2014,"Statistische Region Lüneburg","mit eigener Migrationserfahrung",%,,63.7922986583904
2014,"Ostfriesland-Nordseeküste","mit eigener Migrationserfahrung",%,RA_09,72.7545803816522
2014,"Oldenburger Raum","mit eigener Migrationserfahrung",%,RA_10,67.8718543133698
2014,"Westniedersachsen","mit eigener Migrationserfahrung",%,RA_11,70.2067018345802
2014,"Statistische Region Weser-Ems","mit eigener Migrationserfahrung",%,,69.9943042838853
2014,"Niedersachsen","mit eigener Migrationserfahrung",%,,67.9248770662923
2013,"Ostniedersachsen","mit eigener Migrationserfahrung",%,RA_01,65.3513288378028
2013,"Südniedersachsen","mit eigener Migrationserfahrung",%,RA_02,71.3252740541861
2013,"Statistische Region Braunschweig","mit eigener Migrationserfahrung",%,,66.8603765133376
2013,"Region Hannover","mit eigener Migrationserfahrung",%,,68.4710823517371
2013,"dav. Hannover, Landeshauptstadt","mit eigener Migrationserfahrung",%,RA_03,70.2070837176884
2013,"dav. Hannover, Umland","mit eigener Migrationserfahrung",%,RA_04,66.0055324126437
2013,"Weser-Leine-Bergland","mit eigener Migrationserfahrung",%,RA_05,65.9328141815084
2013,"Mittelniedersachsen","mit eigener Migrationserfahrung",%,RA_06,69.1968689556927
2013,"Statistische Region Hannover","mit eigener Migrationserfahrung",%,,68.0833253310353
2013,"Nordniedersachsen","mit eigener Migrationserfahrung",%,RA_07,65.7923296716452
2013,"Nordostniedersachsen","mit eigener Migrationserfahrung",%,RA_08,63.8286837729774
2013,"Statistische Region Lüneburg","mit eigener Migrationserfahrung",%,,64.7310356078105
2013,"Ostfriesland-Nordseeküste","mit eigener Migrationserfahrung",%,RA_09,67.3320683004083
2013,"Oldenburger Raum","mit eigener Migrationserfahrung",%,RA_10,72.0006866427857
2013,"Westniedersachsen","mit eigener Migrationserfahrung",%,RA_11,68.8930726350723
2013,"Statistische Region Weser-Ems","mit eigener Migrationserfahrung",%,,69.3409001082302
2013,"Niedersachsen","mit eigener Migrationserfahrung",%,,67.6779606016895
2012,"Ostniedersachsen","mit eigener Migrationserfahrung",%,RA_01,66.0197180025021
2012,"Südniedersachsen","mit eigener Migrationserfahrung",%,RA_02,68.1261842138652
2012,"Statistische Region Braunschweig","mit eigener Migrationserfahrung",%,,66.5468912573333
2012,"Region Hannover","mit eigener Migrationserfahrung",%,,67.8160973984779
2012,"dav. Hannover, Landeshauptstadt","mit eigener Migrationserfahrung",%,RA_03,70.2967307961201
2012,"dav. Hannover, Umland","mit eigener Migrationserfahrung",%,RA_04,64.541916244791
2012,"Weser-Leine-Bergland","mit eigener Migrationserfahrung",%,RA_05,67.7924962527862
2012,"Mittelniedersachsen","mit eigener Migrationserfahrung",%,RA_06,71.8808174222369
2012,"Statistische Region Hannover","mit eigener Migrationserfahrung",%,,68.4976569761438
2012,"Nordniedersachsen","mit eigener Migrationserfahrung",%,RA_07,63.0684721462993
2012,"Nordostniedersachsen","mit eigener Migrationserfahrung",%,RA_08,64.9835042003216
2012,"Statistische Region Lüneburg","mit eigener Migrationserfahrung",%,,64.0249459976398
2012,"Ostfriesland-Nordseeküste","mit eigener Migrationserfahrung",%,RA_09,70.8602021142552
2012,"Oldenburger Raum","mit eigener Migrationserfahrung",%,RA_10,69.4339894022801
2012,"Westniedersachsen","mit eigener Migrationserfahrung",%,RA_11,69.5382084862382
2012,"Statistische Region Weser-Ems","mit eigener Migrationserfahrung",%,,69.7361491428502
2012,"Niedersachsen","mit eigener Migrationserfahrung",%,,67.7918257198916
2011,"Ostniedersachsen","mit eigener Migrationserfahrung",%,RA_01,66.1019725105283
2011,"Südniedersachsen","mit eigener Migrationserfahrung",%,RA_02,68.8150349614058
2011,"Statistische Region Braunschweig","mit eigener Migrationserfahrung",%,,66.8649069248775
2011,"Region Hannover","mit eigener Migrationserfahrung",%,,68.4858524800812
2011,"dav. Hannover, Landeshauptstadt","mit eigener Migrationserfahrung",%,RA_03,72.0409680212593
2011,"dav. Hannover, Umland","mit eigener Migrationserfahrung",%,RA_04,63.6169002439424
2011,"Weser-Leine-Bergland","mit eigener Migrationserfahrung",%,RA_05,69.4189656863374
2011,"Mittelniedersachsen","mit eigener Migrationserfahrung",%,RA_06,68.2774493240415
2011,"Statistische Region Hannover","mit eigener Migrationserfahrung",%,,68.6172548767922
2011,"Nordniedersachsen","mit eigener Migrationserfahrung",%,RA_07,64.4844826686531
2011,"Nordostniedersachsen","mit eigener Migrationserfahrung",%,RA_08,63.7922540399143
2011,"Statistische Region Lüneburg","mit eigener Migrationserfahrung",%,,64.1380466107583
2011,"Ostfriesland-Nordseeküste","mit eigener Migrationserfahrung",%,RA_09,65.2278219848838
2011,"Oldenburger Raum","mit eigener Migrationserfahrung",%,RA_10,69.6354222202596
2011,"Westniedersachsen","mit eigener Migrationserfahrung",%,RA_11,68.4009843754631
2011,"Statistische Region Weser-Ems","mit eigener Migrationserfahrung",%,,68.1856966268141
2011,"Niedersachsen","mit eigener Migrationserfahrung",%,,67.4310381510572
2022,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,108.67
2022,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,38.44
2022,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,147.11
2022,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,145.53
2022,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,80.47
2022,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,65.06
2022,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,43.13
2022,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,45.17
2022,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,233.82
2022,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,70.37
2022,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,61.83
2022,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,132.2
2022,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,38.78
2022,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,56.86
2022,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,104.13
2022,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,199.78
2022,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,712.91
2021,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,110.89
2021,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,39.55
2021,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,150.44
2021,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,138.47
2021,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,75.72
2021,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,62.74
2021,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,41.9
2021,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,45.31
2021,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,225.67
2021,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,72.8
2021,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,55.59
2021,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,128.39
2021,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,41.41
2021,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,60
2021,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,104.49
2021,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,205.89
2021,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,710.58
2019,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,93.37136
2019,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,34.24837
2019,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,127.61973
2019,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,127.97686
2019,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,73.49336
2019,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,54.4835
2019,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,41.14224
2019,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,34.51096
2019,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,203.63006
2019,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,60.38886
2019,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,48.69589
2019,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,109.08474
2019,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,32.75489
2019,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,49.08721
2019,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,87.59286
2019,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,169.43496
2019,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,609.7695
2018,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,82.93516
2018,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,33.79507
2018,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,116.73023
2018,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,122.59635
2018,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,70.17991
2018,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,52.41644
2018,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,33.79567
2018,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,31.52786
2018,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,187.91988
2018,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,59.647
2018,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,45.42299
2018,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,105.06999
2018,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,37.78634
2018,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,47.68774
2018,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,85.06974
2018,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,170.54383
2018,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,580.26393
2017,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,70.3946
2017,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,27.2588
2017,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,97.6534
2017,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,106.15929
2017,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,58.38565
2017,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,47.77363
2017,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,31.85272
2017,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,27.3112
2017,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,165.32321
2017,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,51.92915
2017,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,38.11259
2017,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,90.04173
2017,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,29.15071
2017,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,42.80196
2017,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,74.12746
2017,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,146.08014
2017,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,499.09848
2016,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,63.91506
2016,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,29.75877
2016,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,93.67383
2016,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,103.57129
2016,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,53.86515
2016,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,49.70614
2016,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,23.59833
2016,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,24.74044
2016,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,151.91006
2016,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,43.65741
2016,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,41.8015
2016,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,85.45891
2016,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,20.86358
2016,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,37.25251
2016,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,77.21085
2016,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,135.32694
2016,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,466.36973
2015,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,70.0739
2015,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,17.32329
2015,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,87.39719
2015,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,95.91235
2015,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,53.44651
2015,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,42.46583
2015,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,21.45057
2015,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,25.41321
2015,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,142.77612
2015,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,36.42616
2015,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,41.10362
2015,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,77.52978
2015,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,22.69109
2015,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,38.34115
2015,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,65.27813
2015,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,126.31037
2015,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,434.01346
2014,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,69.1791
2014,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,18.0185
2014,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,87.1976
2014,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,87.85766
2014,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,48.52912
2014,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,39.32854
2014,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,23.04957
2014,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,25.59907
2014,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,136.5063
2014,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,40.01455
2014,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,42.93817
2014,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,82.95272
2014,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,20.11859
2014,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,38.36854
2014,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,69.63873
2014,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,128.12587
2014,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,434.78249
2013,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,72.15065
2013,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,20.18107
2013,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,92.33173
2013,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,84.84002
2013,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,47.04458
2013,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,37.79544
2013,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,28.36702
2013,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,20.67155
2013,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,133.87859
2013,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,34.74744
2013,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,43.21364
2013,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,77.96109
2013,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,27.58325
2013,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,29.08224
2013,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,74.08088
2013,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,130.74636
2013,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,434.91776
2012,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,67.79752
2012,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,21.22799
2012,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,89.02551
2012,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,82.89434
2012,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,43.52735
2012,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,39.36699
2012,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,24.88267
2012,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,19.11845
2012,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,126.89547
2012,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,38.10402
2012,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,36.04964
2012,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,74.15366
2012,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,21.0429
2012,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,34.12939
2012,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,72.99691
2012,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,128.1692
2012,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,418.24384
2011,"Ostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_01,62.60885
2011,"Südniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_02,22.53371
2011,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung","in 1000",,85.14257
2011,"Region Hannover","ohne eigene Migrationserfahrung","in 1000",,78.54034
2011,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung","in 1000",RA_03,40.27388
2011,"dav. Hannover, Umland","ohne eigene Migrationserfahrung","in 1000",RA_04,38.26646
2011,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung","in 1000",RA_05,22.16972
2011,"Mittelniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_06,23.68662
2011,"Statistische Region Hannover","ohne eigene Migrationserfahrung","in 1000",,124.39667
2011,"Nordniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_07,34.57545
2011,"Nordostniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_08,35.31429
2011,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung","in 1000",,69.88974
2011,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung","in 1000",RA_09,24.98204
2011,"Oldenburger Raum","ohne eigene Migrationserfahrung","in 1000",RA_10,33.8305
2011,"Westniedersachsen","ohne eigene Migrationserfahrung","in 1000",RA_11,74.83799
2011,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung","in 1000",,133.65053
2011,"Niedersachsen","ohne eigene Migrationserfahrung","in 1000",,413.07952
2022,"Ostniedersachsen","ohne eigene Migrationserfahrung",%,RA_01,36.9953019677266
2022,"Südniedersachsen","ohne eigene Migrationserfahrung",%,RA_02,34.02673276091
2022,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung",%,,36.1707359051904
2022,"Region Hannover","ohne eigene Migrationserfahrung",%,,37.0079340860543
2022,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung",%,RA_03,36.9331742243437
2022,"dav. Hannover, Umland","ohne eigene Migrationserfahrung",%,RA_04,37.1008211678832
2022,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung",%,RA_05,36.5260840108401
2022,"Mittelniedersachsen","ohne eigene Migrationserfahrung",%,RA_06,36.4627058443655
2022,"Statistische Region Hannover","ohne eigene Migrationserfahrung",%,,36.8104534005038
2022,"Nordniedersachsen","ohne eigene Migrationserfahrung",%,RA_07,36.4516964516964
2022,"Nordostniedersachsen","ohne eigene Migrationserfahrung",%,RA_08,37.6255096452261
2022,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung",%,,36.9914376853769
2022,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung",%,RA_09,32.3274424808269
2022,"Oldenburger Raum","ohne eigene Migrationserfahrung",%,RA_10,34.6411599853783
2022,"Westniedersachsen","ohne eigene Migrationserfahrung",%,RA_11,31.7527596511557
2022,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung",%,,32.641124091169
2022,"Niedersachsen","ohne eigene Migrationserfahrung",%,,35.444529517635
2021,"Ostniedersachsen","ohne eigene Migrationserfahrung",%,RA_01,38.375553709856
2021,"Südniedersachsen","ohne eigene Migrationserfahrung",%,RA_02,35.5026929982047
2021,"Statistische Region Braunschweig","ohne eigene Migrationserfahrung",%,,37.5771200199825
2021,"Region Hannover","ohne eigene Migrationserfahrung",%,,37.2461468112005
2021,"dav. Hannover, Landeshauptstadt","ohne eigene Migrationserfahrung",%,RA_03,37.0015637216575
2021,"dav. Hannover, Umland","ohne eigene Migrationserfahrung",%,RA_04,37.5373938016035
2021,"Weser-Leine-Bergland","ohne eigene Migrationserfahrung",%,RA_05,36.1175760710284
2021,"Mittelniedersachsen","ohne eigene Migrationserfahrung",%,RA_06,39.3691893300895
2021,"Statistische Region Hannover","ohne eigene Migrationserfahrung",%,,37.4319930997877
2021,"Nordniedersachsen","ohne eigene Migrationserfahrung",%,RA_07,39.5308427454387
2021,"Nordostniedersachsen","ohne eigene Migrationserfahrung",%,RA_08,37.5506619832478
2021,"Statistische Region Lüneburg","ohne eigene Migrationserfahrung",%,,38.6484045755569
2021,"Ostfriesland-Nordseeküste","ohne eigene Migrationserfahrung",%,RA_09,35.4871882766304
2021,"Oldenburger Raum","ohne eigene Migrationserfahrung",%,RA_10,36.8075578185387
2021,"Westniedersachsen","ohne eigene Migrationserfahrung",%,RA_11,33.6435056990147
2021,"Statistische Region Weser-Ems","ohne eigene Migrationserfahrung",%,,34.8800569221387
