Year,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2013,"Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,1545
2013,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,1025
2013,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,520
2013,"Diepholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,156
2013,"Hameln-Pyrmont",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,134
2013,"Hildesheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,267
2013,"Holzminden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,36
2013,"Nienburg (Weser)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,100
2013,"Schaumburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,119
2013,"Statistische Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,2357
2013,"Celle",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,97
2013,"Cuxhaven",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,156
2013,"Harburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,148
2013,"Lüchow-Dannenberg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,20
2013,"Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,137
2013,"Osterholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,50
2013,"Rotenburg (Wümme)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,75
2013,"Heidekreis",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,108
2013,"Stade",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,122
2013,"Uelzen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,32
2013,"Verden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,118
2013,"Statistische Region Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,1063
2013,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,19
2013,"Emden, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,34
2013,"Oldenburg (Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,149
2013,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,239
2013,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,17
2013,"Ammerland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,53
2013,"Aurich",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,55
2013,"Cloppenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,169
2013,"Emsland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,266
2013,"Friesland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,30
2013,"Grafschaft Bentheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,171
2013,"Leer",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,75
2013,"Oldenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,64
2013,"Osnabrück",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,315
2013,"Vechta",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,169
2013,"Wesermarsch",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,52
2013,"Wittmund",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,27
2013,"Statistische Region Weser-Ems",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,1904
2013,"Niedersachsen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,,6743
2012,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,283
2012,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,86
2012,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,226
2012,"Gifhorn",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,73
2012,"Goslar",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,84
2012,"Helmstedt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,29
2012,"Northeim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,54
2012,"Peine",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,54
2012,"Wolfenbüttel",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,64
2012,"Göttingen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,386
2012,"Statistische Region Braunschweig",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,1339
2012,"Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,1359
2012,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,877
2012,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,482
2012,"Diepholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,119
2012,"Hameln-Pyrmont",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,111
2012,"Hildesheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,202
2012,"Holzminden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,46
2012,"Nienburg (Weser)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,74
2012,"Schaumburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,79
2012,"Statistische Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,1990
2012,"Celle",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,89
2012,"Cuxhaven",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,119
2012,"Harburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,132
2012,"Lüchow-Dannenberg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,22
2012,"Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,165
2012,"Osterholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,41
2012,"Rotenburg (Wümme)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,84
2012,"Heidekreis",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,109
2012,"Stade",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,123
2012,"Uelzen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,47
2012,"Verden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,113
2012,"Statistische Region Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,1044
2012,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,23
2012,"Emden, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,37
2012,"Oldenburg (Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,166
2012,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,217
2012,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,27
2012,"Ammerland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,44
2012,"Aurich",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,53
2012,"Cloppenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,113
2012,"Emsland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,249
2012,"Friesland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,37
2012,"Grafschaft Bentheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,165
2012,"Leer",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,56
2012,"Oldenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,67
2012,"Osnabrück",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,292
2012,"Vechta",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,154
2012,"Wesermarsch",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,51
2012,"Wittmund",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,15
2012,"Statistische Region Weser-Ems",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,1766
2012,"Niedersachsen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,,6139
2023,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03101,24.649222601441
2023,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03102,29.3220338983051
2023,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03103,32.1927374301676
2023,"Gifhorn",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03151,13.8979370249729
2023,"Goslar",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03153,15.008576329331
2023,"Helmstedt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03154,8.51769911504425
2023,"Northeim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03155,13.0622837370242
2023,"Peine",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03157,12.3024054982818
2023,"Wolfenbüttel",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03158,11.2489660876758
2023,"Göttingen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03159,18.5554171855542
2023,"Statistische Region Braunschweig",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K031,18.2913542267513
2023,"Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241,28.4802586793737
2023,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241001,37.2370266479663
2023,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241999,20.2215608465608
2023,"Diepholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03251,10.1611459265891
2023,"Hameln-Pyrmont",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03252,20.9846650524617
2023,"Hildesheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03254,20.5138036809816
2023,"Holzminden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03255,14.5421903052065
2023,"Nienburg (Weser)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03256,11.5891132572432
2023,"Schaumburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03257,14.4622093023256
2023,"Statistische Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K032,22.8701267639321
2023,"Celle",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03351,10.2028639618138
2023,"Cuxhaven",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03352,11.3949923352069
2023,"Harburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03353,18.4118060435699
2023,"Lüchow-Dannenberg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03354,11.2021857923497
2023,"Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03355,11.6441779110445
2023,"Osterholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03356,9.77312390924956
2023,"Rotenburg (Wümme)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03357,10.8267716535433
2023,"Heidekreis",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03358,15.3232242617717
2023,"Stade",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03359,11.4848630466122
2023,"Uelzen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03360,13.5365853658537
2023,"Verden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03361,13.5213304410701
2023,"Statistische Region Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K033,12.8892277018706
2023,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03401,21.7391304347826
2023,"Emden, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03402,18.1081081081081
2023,"Oldenburg (Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03403,26.9385699899295
2023,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03404,20.4287515762926
2023,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03405,13.9874739039666
2023,"Ammerland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03451,9.74025974025974
2023,"Aurich",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03452,10.7994389901823
2023,"Cloppenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03453,17.4116424116424
2023,"Emsland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03454,17.820324005891
2023,"Friesland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03455,5.66473988439306
2023,"Grafschaft Bentheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03456,17.967332123412
2023,"Leer",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03457,9.64401294498382
2023,"Oldenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03458,8.0206033848418
2023,"Osnabrück",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03459,12.8960396039604
2023,"Vechta",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03460,16.287487073423
2023,"Wesermarsch",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03461,10.4878048780488
2023,"Wittmund",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03462,10.7913669064748
2023,"Statistische Region Weser-Ems",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K034,15.2541086271682
2023,"Niedersachsen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,,17.3349351754518
2022,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03101,24.8180773649943
2022,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03102,29.3333333333333
2022,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03103,31.9018404907975
2022,"Gifhorn",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03151,16.7304537998907
2022,"Goslar",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03153,11.1216730038023
2022,"Helmstedt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03154,10.1621621621622
2022,"Northeim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03155,12
2022,"Peine",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03157,15.8920539730135
2022,"Wolfenbüttel",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03158,10.6003752345216
2022,"Göttingen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03159,19.0228013029316
2022,"Statistische Region Braunschweig",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K031,18.9433761394637
2022,"Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241,28.7852865697177
2022,"dav. Hannover, Lhst.",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241001,37.989417989418
2022,"dav. Hannover, Umland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03241999,20.1162790697674
2022,"Diepholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03251,13.0662851692895
2022,"Hameln-Pyrmont",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03252,19.212962962963
2022,"Hildesheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03254,21.8460298266828
2022,"Holzminden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03255,14.2602495543672
2022,"Nienburg (Weser)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03256,16.4804469273743
2022,"Schaumburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03257,15.4824233358265
2022,"Statistische Region Hannover",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K032,23.8313206077133
2022,"Celle",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03351,12.1489621489621
2022,"Cuxhaven",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03352,10.9566184649611
2022,"Harburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03353,16.8361581920904
2022,"Lüchow-Dannenberg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03354,11.5485564304462
2022,"Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03355,13.8545274616526
2022,"Osterholz",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03356,12.1546961325967
2022,"Rotenburg (Wümme)",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03357,9.80926430517711
2022,"Heidekreis",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03358,14.8547717842324
2022,"Stade",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03359,12.6843657817109
2022,"Uelzen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03360,14.0740740740741
2022,"Verden",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03361,19.3328278999242
2022,"Statistische Region Lüneburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K033,13.70088333841
2022,"Delmenhorst, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03401,21.7221135029354
2022,"Emden, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03402,19.0735694822888
2022,"Oldenburg (Oldb), Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03403,25.0513347022587
2022,"Osnabrück, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03404,19.0077319587629
2022,"Wilhelmshaven, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03405,14.4
2022,"Ammerland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03451,9.26470588235294
2022,"Aurich",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03452,10.9465020576132
2022,"Cloppenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03453,17.2505307855626
2022,"Emsland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03454,16.5977249224405
2022,"Friesland",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03455,6.62576687116565
2022,"Grafschaft Bentheim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03456,17.5809649702578
2022,"Leer",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03457,12.0171673819742
2022,"Oldenburg",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03458,9.34650455927052
2022,"Osnabrück",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03459,12.5454545454545
2022,"Vechta",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03460,15.1785714285714
2022,"Wesermarsch",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03461,12.375
2022,"Wittmund",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03462,9.33014354066986
2022,"Statistische Region Weser-Ems",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K034,15.0005947896427
2022,"Niedersachsen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,,17.840904674931
2021,"Braunschweig, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03101,25.009846396219
2021,"Salzgitter, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03102,26.9702276707531
2021,"Wolfsburg, Stadt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03103,25.3846153846154
2021,"Gifhorn",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03151,15.1445086705202
2021,"Goslar",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03153,10.8324974924774
2021,"Helmstedt",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03154,7.94451450189155
2021,"Northeim",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03155,13.9487179487179
2021,"Peine",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03157,13.663535439795
2021,"Wolfenbüttel",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03158,9.56439393939394
2021,"Göttingen",Kinder im Alter von unter 3 Jahren mit ausländischer Herkunft mindestens eines Elternteils,%,K03159,20.1111837802485
