Year,Gebietseinheit,Geschlecht,Units,GeoCode,Value
2020,"Delmenhorst, Stadt",Männer,Anzahl,K03401,1219
2020,"Emden, Stadt",Männer,Anzahl,K03402,1350
2020,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,3917
2020,"Osnabrück, Stadt",Männer,Anzahl,K03404,4934
2020,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,1310
2020,"Ammerland",Männer,Anzahl,K03451,2852
2020,"Aurich",Männer,Anzahl,K03452,2658
2020,"Cloppenburg",Männer,Anzahl,K03453,7314
2020,"Emsland",Männer,Anzahl,K03454,10881
2020,"Friesland",Männer,Anzahl,K03455,982
2020,"Grafschaft Bentheim",Männer,Anzahl,K03456,3984
2020,"Leer",Männer,Anzahl,K03457,2684
2020,"Oldenburg",Männer,Anzahl,K03458,2708
2020,"Osnabrück",Männer,Anzahl,K03459,11697
2020,"Vechta",Männer,Anzahl,K03460,7462
2020,"Wesermarsch",Männer,Anzahl,K03461,1989
2020,"Wittmund",Männer,Anzahl,K03462,546
2020,"Statistische Region Weser-Ems",Männer,Anzahl,K034,68487
2020,"Niedersachsen",Männer,Anzahl,K030,192854
2020,"Braunschweig, Stadt",Männer,Anzahl,K03101,6997
2020,"Salzgitter, Stadt",Männer,Anzahl,K03102,3738
2020,"Wolfsburg, Stadt",Männer,Anzahl,K03103,7333
2020,"Gifhorn",Männer,Anzahl,K03151,2169
2020,"Goslar",Männer,Anzahl,K03153,2090
2020,"Helmstedt",Männer,Anzahl,K03154,1149
2020,"Northeim",Männer,Anzahl,K03155,2534
2020,"Peine",Männer,Anzahl,K03157,2434
2020,"Wolfenbüttel",Männer,Anzahl,K03158,1010
2020,"Göttingen",Männer,Anzahl,K03159,6074
2020,"Statistische Region Braunschweig",Männer,Anzahl,K031,35528
2020,"Region Hannover",Männer,Anzahl,K03241,38889
2020,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,22979
2020,"dav. Hannover, Umland",Männer,Anzahl,K03241999,15910
2020,"Diepholz",Männer,Anzahl,K03251,4544
2020,"Hameln-Pyrmont",Männer,Anzahl,K03252,2541
2020,"Hildesheim",Männer,Anzahl,K03254,4211
2020,"Holzminden",Männer,Anzahl,K03255,998
2020,"Nienburg (Weser)",Männer,Anzahl,K03256,3022
2020,"Schaumburg",Männer,Anzahl,K03257,2539
2020,"Statistische Region Hannover",Männer,Anzahl,K032,56744
2020,"Celle",Männer,Anzahl,K03351,2631
2020,"Cuxhaven",Männer,Anzahl,K03352,2924
2020,"Harburg",Männer,Anzahl,K03353,7051
2020,"Lüchow-Dannenberg",Männer,Anzahl,K03354,456
2020,"Lüneburg",Männer,Anzahl,K03355,2530
2020,"Osterholz",Männer,Anzahl,K03356,1391
2020,"Rotenburg (Wümme)",Männer,Anzahl,K03357,3136
2020,"Heidekreis",Männer,Anzahl,K03358,2824
2020,"Stade",Männer,Anzahl,K03359,4173
2020,"Uelzen",Männer,Anzahl,K03360,1035
2020,"Verden",Männer,Anzahl,K03361,3944
2020,"Statistische Region Lüneburg",Männer,Anzahl,K033,32095
2020,"Delmenhorst, Stadt",Männer,Anzahl,K03401,1219
2020,"Emden, Stadt",Männer,Anzahl,K03402,1350
2020,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,3917
2020,"Osnabrück, Stadt",Männer,Anzahl,K03404,4934
2020,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,1310
2020,"Ammerland",Männer,Anzahl,K03451,2852
2020,"Aurich",Männer,Anzahl,K03452,2658
2020,"Cloppenburg",Männer,Anzahl,K03453,7314
2020,"Emsland",Männer,Anzahl,K03454,10881
2020,"Friesland",Männer,Anzahl,K03455,982
2020,"Grafschaft Bentheim",Männer,Anzahl,K03456,3984
2020,"Leer",Männer,Anzahl,K03457,2684
2020,"Oldenburg",Männer,Anzahl,K03458,2708
2020,"Osnabrück",Männer,Anzahl,K03459,11697
2020,"Vechta",Männer,Anzahl,K03460,7462
2020,"Wesermarsch",Männer,Anzahl,K03461,1989
2020,"Wittmund",Männer,Anzahl,K03462,546
2020,"Statistische Region Weser-Ems",Männer,Anzahl,K034,68487
2020,"Niedersachsen",Männer,Anzahl,K030,192854
2019,"Braunschweig, Stadt",Männer,Anzahl,K03101,6758
2019,"Salzgitter, Stadt",Männer,Anzahl,K03102,3672
2019,"Wolfsburg, Stadt",Männer,Anzahl,K03103,7063
2019,"Gifhorn",Männer,Anzahl,K03151,2038
2019,"Goslar",Männer,Anzahl,K03153,1991
2019,"Helmstedt",Männer,Anzahl,K03154,1083
2019,"Northeim",Männer,Anzahl,K03155,2552
2019,"Peine",Männer,Anzahl,K03157,2439
2019,"Wolfenbüttel",Männer,Anzahl,K03158,969
2019,"Göttingen",Männer,Anzahl,K03159,5838
2019,"Statistische Region Braunschweig",Männer,Anzahl,K031,34403
2019,"Region Hannover",Männer,Anzahl,K03241,38040
2019,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,23217
2019,"dav. Hannover, Umland",Männer,Anzahl,K03241999,14823
2019,"Diepholz",Männer,Anzahl,K03251,4331
2019,"Hameln-Pyrmont",Männer,Anzahl,K03252,2542
2019,"Hildesheim",Männer,Anzahl,K03254,4059
2019,"Holzminden",Männer,Anzahl,K03255,945
2019,"Nienburg (Weser)",Männer,Anzahl,K03256,3042
2019,"Schaumburg",Männer,Anzahl,K03257,2420
2019,"Statistische Region Hannover",Männer,Anzahl,K032,55379
2019,"Celle",Männer,Anzahl,K03351,2498
2019,"Cuxhaven",Männer,Anzahl,K03352,2846
2019,"Harburg",Männer,Anzahl,K03353,6600
2019,"Lüchow-Dannenberg",Männer,Anzahl,K03354,457
2019,"Lüneburg",Männer,Anzahl,K03355,2552
2019,"Osterholz",Männer,Anzahl,K03356,1395
2019,"Rotenburg (Wümme)",Männer,Anzahl,K03357,2823
2019,"Heidekreis",Männer,Anzahl,K03358,2765
2019,"Stade",Männer,Anzahl,K03359,4017
2019,"Uelzen",Männer,Anzahl,K03360,1016
2019,"Verden",Männer,Anzahl,K03361,3456
2019,"Statistische Region Lüneburg",Männer,Anzahl,K033,30425
2019,"Delmenhorst, Stadt",Männer,Anzahl,K03401,1145
2019,"Emden, Stadt",Männer,Anzahl,K03402,1437
2019,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,3809
2019,"Osnabrück, Stadt",Männer,Anzahl,K03404,4905
2019,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,1146
2019,"Ammerland",Männer,Anzahl,K03451,2613
2019,"Aurich",Männer,Anzahl,K03452,2791
2019,"Cloppenburg",Männer,Anzahl,K03453,6972
2019,"Emsland",Männer,Anzahl,K03454,10248
2019,"Friesland",Männer,Anzahl,K03455,905
2019,"Grafschaft Bentheim",Männer,Anzahl,K03456,3875
2019,"Leer",Männer,Anzahl,K03457,2680
2019,"Oldenburg",Männer,Anzahl,K03458,2646
2019,"Osnabrück",Männer,Anzahl,K03459,11759
2019,"Vechta",Männer,Anzahl,K03460,7249
2019,"Wesermarsch",Männer,Anzahl,K03461,2018
2019,"Wittmund",Männer,Anzahl,K03462,577
2019,"Statistische Region Weser-Ems",Männer,Anzahl,K034,66775
2019,"Niedersachsen",Männer,Anzahl,K030,186982
2018,"Braunschweig, Stadt",Männer,Anzahl,K03101,6123
2018,"Salzgitter, Stadt",Männer,Anzahl,K03102,3378
2018,"Wolfsburg, Stadt",Männer,Anzahl,K03103,6958
2018,"Gifhorn",Männer,Anzahl,K03151,1771
2018,"Goslar",Männer,Anzahl,K03153,1800
2018,"Helmstedt",Männer,Anzahl,K03154,994
2018,"Northeim",Männer,Anzahl,K03155,2391
2018,"Peine",Männer,Anzahl,K03157,1871
2018,"Wolfenbüttel",Männer,Anzahl,K03158,873
2018,"Göttingen",Männer,Anzahl,K03159,5270
2018,"Statistische Region Braunschweig",Männer,Anzahl,K031,31429
2018,"Region Hannover",Männer,Anzahl,K03241,35024
2018,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,21620
2018,"dav. Hannover, Umland",Männer,Anzahl,K03241999,13404
2018,"Diepholz",Männer,Anzahl,K03251,3930
2018,"Hameln-Pyrmont",Männer,Anzahl,K03252,2263
2018,"Hildesheim",Männer,Anzahl,K03254,3694
2018,"Holzminden",Männer,Anzahl,K03255,840
2018,"Nienburg (Weser)",Männer,Anzahl,K03256,2472
2018,"Schaumburg",Männer,Anzahl,K03257,2251
2018,"Statistische Region Hannover",Männer,Anzahl,K032,50474
2018,"Celle",Männer,Anzahl,K03351,2240
2018,"Cuxhaven",Männer,Anzahl,K03352,2828
2018,"Harburg",Männer,Anzahl,K03353,5853
2018,"Lüchow-Dannenberg",Männer,Anzahl,K03354,397
2018,"Lüneburg",Männer,Anzahl,K03355,2418
2018,"Osterholz",Männer,Anzahl,K03356,1163
2018,"Rotenburg (Wümme)",Männer,Anzahl,K03357,2464
2018,"Heidekreis",Männer,Anzahl,K03358,2508
2018,"Stade",Männer,Anzahl,K03359,3638
2018,"Uelzen",Männer,Anzahl,K03360,883
2018,"Verden",Männer,Anzahl,K03361,3082
2018,"Statistische Region Lüneburg",Männer,Anzahl,K033,27474
2018,"Delmenhorst, Stadt",Männer,Anzahl,K03401,1028
2018,"Emden, Stadt",Männer,Anzahl,K03402,1444
2018,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,3124
2018,"Osnabrück, Stadt",Männer,Anzahl,K03404,4282
2018,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,1167
2018,"Ammerland",Männer,Anzahl,K03451,2332
2018,"Aurich",Männer,Anzahl,K03452,2716
2018,"Cloppenburg",Männer,Anzahl,K03453,6398
2018,"Emsland",Männer,Anzahl,K03454,9075
2018,"Friesland",Männer,Anzahl,K03455,846
2018,"Grafschaft Bentheim",Männer,Anzahl,K03456,3511
2018,"Leer",Männer,Anzahl,K03457,2340
2018,"Oldenburg",Männer,Anzahl,K03458,2308
2018,"Osnabrück",Männer,Anzahl,K03459,10937
2018,"Vechta",Männer,Anzahl,K03460,6648
2018,"Wesermarsch",Männer,Anzahl,K03461,2010
2018,"Wittmund",Männer,Anzahl,K03462,503
2018,"Statistische Region Weser-Ems",Männer,Anzahl,K034,60669
2018,"Niedersachsen",Männer,Anzahl,K030,170046
2017,"Braunschweig, Stadt",Männer,Anzahl,K03101,5388
2017,"Salzgitter, Stadt",Männer,Anzahl,K03102,3093
2017,"Wolfsburg, Stadt",Männer,Anzahl,K03103,6215
2017,"Gifhorn",Männer,Anzahl,K03151,1612
2017,"Goslar",Männer,Anzahl,K03153,1547
2017,"Helmstedt",Männer,Anzahl,K03154,882
2017,"Northeim",Männer,Anzahl,K03155,2052
2017,"Peine",Männer,Anzahl,K03157,1601
2017,"Wolfenbüttel",Männer,Anzahl,K03158,730
2017,"Göttingen",Männer,Anzahl,K03159,4661
2017,"Statistische Region Braunschweig",Männer,Anzahl,K031,27781
2017,"Region Hannover",Männer,Anzahl,K03241,31628
2017,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,20038
2017,"dav. Hannover, Umland",Männer,Anzahl,K03241999,11590
2017,"Diepholz",Männer,Anzahl,K03251,3330
2017,"Hameln-Pyrmont",Männer,Anzahl,K03252,1959
2017,"Hildesheim",Männer,Anzahl,K03254,3238
2017,"Holzminden",Männer,Anzahl,K03255,720
2017,"Nienburg (Weser)",Männer,Anzahl,K03256,1901
2017,"Schaumburg",Männer,Anzahl,K03257,1935
2017,"Statistische Region Hannover",Männer,Anzahl,K032,44711
2017,"Celle",Männer,Anzahl,K03351,1955
2017,"Cuxhaven",Männer,Anzahl,K03352,2426
2017,"Harburg",Männer,Anzahl,K03353,4363
2017,"Lüchow-Dannenberg",Männer,Anzahl,K03354,370
2017,"Lüneburg",Männer,Anzahl,K03355,1975
2017,"Osterholz",Männer,Anzahl,K03356,1002
2017,"Rotenburg (Wümme)",Männer,Anzahl,K03357,2263
2017,"Heidekreis",Männer,Anzahl,K03358,2171
2017,"Stade",Männer,Anzahl,K03359,3241
2017,"Uelzen",Männer,Anzahl,K03360,750
2017,"Verden",Männer,Anzahl,K03361,2605
2017,"Statistische Region Lüneburg",Männer,Anzahl,K033,23121
2017,"Delmenhorst, Stadt",Männer,Anzahl,K03401,891
2017,"Emden, Stadt",Männer,Anzahl,K03402,1203
2017,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,2682
2017,"Osnabrück, Stadt",Männer,Anzahl,K03404,3933
2017,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,826
2017,"Ammerland",Männer,Anzahl,K03451,2033
2017,"Aurich",Männer,Anzahl,K03452,2507
2017,"Cloppenburg",Männer,Anzahl,K03453,5694
2017,"Emsland",Männer,Anzahl,K03454,7902
2017,"Friesland",Männer,Anzahl,K03455,726
2017,"Grafschaft Bentheim",Männer,Anzahl,K03456,3221
2017,"Leer",Männer,Anzahl,K03457,1943
2017,"Oldenburg",Männer,Anzahl,K03458,1968
2017,"Osnabrück",Männer,Anzahl,K03459,9370
2017,"Vechta",Männer,Anzahl,K03460,6010
2017,"Wesermarsch",Männer,Anzahl,K03461,1739
2017,"Wittmund",Männer,Anzahl,K03462,462
2017,"Statistische Region Weser-Ems",Männer,Anzahl,K034,53110
2017,"Niedersachsen",Männer,Anzahl,K030,148723
2016,"Braunschweig, Stadt",Männer,Anzahl,K03101,4671
2016,"Salzgitter, Stadt",Männer,Anzahl,K03102,2863
2016,"Wolfsburg, Stadt",Männer,Anzahl,K03103,6078
2016,"Gifhorn",Männer,Anzahl,K03151,1464
2016,"Goslar",Männer,Anzahl,K03153,1379
2016,"Helmstedt",Männer,Anzahl,K03154,509
2016,"Northeim",Männer,Anzahl,K03155,1841
2016,"Peine",Männer,Anzahl,K03157,1350
2016,"Wolfenbüttel",Männer,Anzahl,K03158,635
2016,"Göttingen",Männer,Anzahl,K03159,4274
2016,"Statistische Region Braunschweig",Männer,Anzahl,K031,25064
2016,"Region Hannover",Männer,Anzahl,K03241,28379
2016,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,18178
2016,"dav. Hannover, Umland",Männer,Anzahl,K03241999,10201
2016,"Diepholz",Männer,Anzahl,K03251,2806
2016,"Hameln-Pyrmont",Männer,Anzahl,K03252,1793
2016,"Hildesheim",Männer,Anzahl,K03254,2817
2016,"Holzminden",Männer,Anzahl,K03255,637
2016,"Nienburg (Weser)",Männer,Anzahl,K03256,1701
2016,"Schaumburg",Männer,Anzahl,K03257,1720
2016,"Statistische Region Hannover",Männer,Anzahl,K032,39853
2016,"Celle",Männer,Anzahl,K03351,1734
2016,"Cuxhaven",Männer,Anzahl,K03352,2178
2016,"Harburg",Männer,Anzahl,K03353,3666
2016,"Lüchow-Dannenberg",Männer,Anzahl,K03354,282
2016,"Lüneburg",Männer,Anzahl,K03355,1676
2016,"Osterholz",Männer,Anzahl,K03356,905
2016,"Rotenburg (Wümme)",Männer,Anzahl,K03357,1975
2016,"Heidekreis",Männer,Anzahl,K03358,1854
2016,"Stade",Männer,Anzahl,K03359,3253
2016,"Uelzen",Männer,Anzahl,K03360,660
2016,"Verden",Männer,Anzahl,K03361,2209
2016,"Statistische Region Lüneburg",Männer,Anzahl,K033,20392
2016,"Delmenhorst, Stadt",Männer,Anzahl,K03401,754
2016,"Emden, Stadt",Männer,Anzahl,K03402,1127
2016,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,2298
2016,"Osnabrück, Stadt",Männer,Anzahl,K03404,3581
2016,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,808
2016,"Ammerland",Männer,Anzahl,K03451,1962
2016,"Aurich",Männer,Anzahl,K03452,2094
2016,"Cloppenburg",Männer,Anzahl,K03453,4327
2016,"Emsland",Männer,Anzahl,K03454,6844
2016,"Friesland",Männer,Anzahl,K03455,609
2016,"Grafschaft Bentheim",Männer,Anzahl,K03456,2998
2016,"Leer",Männer,Anzahl,K03457,1663
2016,"Oldenburg",Männer,Anzahl,K03458,1656
2016,"Osnabrück",Männer,Anzahl,K03459,8100
2016,"Vechta",Männer,Anzahl,K03460,5481
2016,"Wesermarsch",Männer,Anzahl,K03461,1511
2016,"Wittmund",Männer,Anzahl,K03462,396
2016,"Statistische Region Weser-Ems",Männer,Anzahl,K034,46209
2016,"Niedersachsen",Männer,Anzahl,K030,131518
2015,"Braunschweig, Stadt",Männer,Anzahl,K03101,4285
2015,"Salzgitter, Stadt",Männer,Anzahl,K03102,2684
2015,"Wolfsburg, Stadt",Männer,Anzahl,K03103,5780
2015,"Gifhorn",Männer,Anzahl,K03151,1407
2015,"Goslar",Männer,Anzahl,K03153,1301
2015,"Helmstedt",Männer,Anzahl,K03154,399
2015,"Northeim",Männer,Anzahl,K03155,1540
2015,"Peine",Männer,Anzahl,K03157,1112
2015,"Wolfenbüttel",Männer,Anzahl,K03158,529
2015,"Göttingen",Männer,Anzahl,K03159,3748
2015,"Statistische Region Braunschweig",Männer,Anzahl,K031,22785
2015,"Region Hannover",Männer,Anzahl,K03241,25619
2015,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,16575
2015,"dav. Hannover, Umland",Männer,Anzahl,K03241999,9044
2015,"Diepholz",Männer,Anzahl,K03251,2662
2015,"Hameln-Pyrmont",Männer,Anzahl,K03252,1655
2015,"Hildesheim",Männer,Anzahl,K03254,2410
2015,"Holzminden",Männer,Anzahl,K03255,567
2015,"Nienburg (Weser)",Männer,Anzahl,K03256,1438
2015,"Schaumburg",Männer,Anzahl,K03257,1494
2015,"Statistische Region Hannover",Männer,Anzahl,K032,35845
2015,"Celle",Männer,Anzahl,K03351,1643
2015,"Cuxhaven",Männer,Anzahl,K03352,1881
2015,"Harburg",Männer,Anzahl,K03353,3072
2015,"Lüchow-Dannenberg",Männer,Anzahl,K03354,394
2015,"Lüneburg",Männer,Anzahl,K03355,1378
2015,"Osterholz",Männer,Anzahl,K03356,700
2015,"Rotenburg (Wümme)",Männer,Anzahl,K03357,1488
2015,"Heidekreis",Männer,Anzahl,K03358,1634
2015,"Stade",Männer,Anzahl,K03359,3197
2015,"Uelzen",Männer,Anzahl,K03360,570
2015,"Verden",Männer,Anzahl,K03361,1764
2015,"Statistische Region Lüneburg",Männer,Anzahl,K033,17721
2015,"Delmenhorst, Stadt",Männer,Anzahl,K03401,617
2015,"Emden, Stadt",Männer,Anzahl,K03402,1196
2015,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,1894
2015,"Osnabrück, Stadt",Männer,Anzahl,K03404,3101
2015,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,637
2015,"Ammerland",Männer,Anzahl,K03451,1570
2015,"Aurich",Männer,Anzahl,K03452,1983
2015,"Cloppenburg",Männer,Anzahl,K03453,3624
2015,"Emsland",Männer,Anzahl,K03454,5794
2015,"Friesland",Männer,Anzahl,K03455,580
2015,"Grafschaft Bentheim",Männer,Anzahl,K03456,2578
2015,"Leer",Männer,Anzahl,K03457,1460
2015,"Oldenburg",Männer,Anzahl,K03458,1474
2015,"Osnabrück",Männer,Anzahl,K03459,7130
2015,"Vechta",Männer,Anzahl,K03460,4867
2015,"Wesermarsch",Männer,Anzahl,K03461,1283
2015,"Wittmund",Männer,Anzahl,K03462,368
2015,"Statistische Region Weser-Ems",Männer,Anzahl,K034,40156
2015,"Niedersachsen",Männer,Anzahl,K030,116507
2014,"Braunschweig, Stadt",Männer,Anzahl,K03101,3809
2014,"Salzgitter, Stadt",Männer,Anzahl,K03102,2561
2014,"Wolfsburg, Stadt",Männer,Anzahl,K03103,5505
2014,"Gifhorn",Männer,Anzahl,K03151,1323
2014,"Goslar",Männer,Anzahl,K03153,1202
2014,"Helmstedt",Männer,Anzahl,K03154,373
2014,"Northeim",Männer,Anzahl,K03155,1400
2014,"Peine",Männer,Anzahl,K03157,989
2014,"Wolfenbüttel",Männer,Anzahl,K03158,480
2014,"Göttingen",Männer,Anzahl,K03159,3317
2014,"Statistische Region Braunschweig",Männer,Anzahl,K031,20959
2014,"Region Hannover",Männer,Anzahl,K03241,23194
2014,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,14621
2014,"dav. Hannover, Umland",Männer,Anzahl,K03241999,8573
2014,"Diepholz",Männer,Anzahl,K03251,2084
2014,"Hameln-Pyrmont",Männer,Anzahl,K03252,1453
2014,"Hildesheim",Männer,Anzahl,K03254,2230
2014,"Holzminden",Männer,Anzahl,K03255,557
2014,"Nienburg (Weser)",Männer,Anzahl,K03256,1249
2014,"Schaumburg",Männer,Anzahl,K03257,1192
2014,"Statistische Region Hannover",Männer,Anzahl,K032,31959
2014,"Celle",Männer,Anzahl,K03351,1500
2014,"Cuxhaven",Männer,Anzahl,K03352,1809
2014,"Harburg",Männer,Anzahl,K03353,2541
2014,"Lüchow-Dannenberg",Männer,Anzahl,K03354,215
2014,"Lüneburg",Männer,Anzahl,K03355,1231
2014,"Osterholz",Männer,Anzahl,K03356,675
2014,"Rotenburg (Wümme)",Männer,Anzahl,K03357,1340
2014,"Heidekreis",Männer,Anzahl,K03358,1510
2014,"Stade",Männer,Anzahl,K03359,3231
2014,"Uelzen",Männer,Anzahl,K03360,501
2014,"Verden",Männer,Anzahl,K03361,1566
2014,"Statistische Region Lüneburg",Männer,Anzahl,K033,16119
2014,"Delmenhorst, Stadt",Männer,Anzahl,K03401,590
2014,"Emden, Stadt",Männer,Anzahl,K03402,984
2014,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,1673
2014,"Osnabrück, Stadt",Männer,Anzahl,K03404,2773
2014,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,501
2014,"Ammerland",Männer,Anzahl,K03451,1462
2014,"Aurich",Männer,Anzahl,K03452,1697
2014,"Cloppenburg",Männer,Anzahl,K03453,3262
2014,"Emsland",Männer,Anzahl,K03454,4180
2014,"Friesland",Männer,Anzahl,K03455,508
2014,"Grafschaft Bentheim",Männer,Anzahl,K03456,2222
2014,"Leer",Männer,Anzahl,K03457,1250
2014,"Oldenburg",Männer,Anzahl,K03458,1329
2014,"Osnabrück",Männer,Anzahl,K03459,5977
2014,"Vechta",Männer,Anzahl,K03460,4166
2014,"Wesermarsch",Männer,Anzahl,K03461,1110
2014,"Wittmund",Männer,Anzahl,K03462,317
2014,"Statistische Region Weser-Ems",Männer,Anzahl,K034,34001
2014,"Niedersachsen",Männer,Anzahl,K030,103038
2013,"Braunschweig, Stadt",Männer,Anzahl,K03101,3415
2013,"Salzgitter, Stadt",Männer,Anzahl,K03102,2501
2013,"Wolfsburg, Stadt",Männer,Anzahl,K03103,5382
2013,"Gifhorn",Männer,Anzahl,K03151,1187
2013,"Goslar",Männer,Anzahl,K03153,1055
2013,"Helmstedt",Männer,Anzahl,K03154,320
2013,"Northeim",Männer,Anzahl,K03155,1182
2013,"Peine",Männer,Anzahl,K03157,913
2013,"Wolfenbüttel",Männer,Anzahl,K03158,416
2013,"Göttingen",Männer,Anzahl,K03159,3075
2013,"Statistische Region Braunschweig",Männer,Anzahl,K031,19446
2013,"Region Hannover",Männer,Anzahl,K03241,20904
2013,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,13331
2013,"dav. Hannover, Umland",Männer,Anzahl,K03241999,7573
2013,"Diepholz",Männer,Anzahl,K03251,1644
2013,"Hameln-Pyrmont",Männer,Anzahl,K03252,1348
2013,"Hildesheim",Männer,Anzahl,K03254,2058
2013,"Holzminden",Männer,Anzahl,K03255,493
2013,"Nienburg (Weser)",Männer,Anzahl,K03256,1132
2013,"Schaumburg",Männer,Anzahl,K03257,1087
2013,"Statistische Region Hannover",Männer,Anzahl,K032,28666
2013,"Celle",Männer,Anzahl,K03351,1391
2013,"Cuxhaven",Männer,Anzahl,K03352,1521
2013,"Harburg",Männer,Anzahl,K03353,2171
2013,"Lüchow-Dannenberg",Männer,Anzahl,K03354,181
2013,"Lüneburg",Männer,Anzahl,K03355,1063
2013,"Osterholz",Männer,Anzahl,K03356,605
2013,"Rotenburg (Wümme)",Männer,Anzahl,K03357,1094
2013,"Heidekreis",Männer,Anzahl,K03358,1393
2013,"Stade",Männer,Anzahl,K03359,3135
2013,"Uelzen",Männer,Anzahl,K03360,434
2013,"Verden",Männer,Anzahl,K03361,1408
2013,"Statistische Region Lüneburg",Männer,Anzahl,K033,14396
2013,"Delmenhorst, Stadt",Männer,Anzahl,K03401,510
2013,"Emden, Stadt",Männer,Anzahl,K03402,864
2013,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,1599
2013,"Osnabrück, Stadt",Männer,Anzahl,K03404,2663
2013,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,495
2013,"Ammerland",Männer,Anzahl,K03451,1296
2013,"Aurich",Männer,Anzahl,K03452,1219
2013,"Cloppenburg",Männer,Anzahl,K03453,2784
2013,"Emsland",Männer,Anzahl,K03454,3488
2013,"Friesland",Männer,Anzahl,K03455,428
2013,"Grafschaft Bentheim",Männer,Anzahl,K03456,2073
2013,"Leer",Männer,Anzahl,K03457,1176
2013,"Oldenburg",Männer,Anzahl,K03458,1091
2013,"Osnabrück",Männer,Anzahl,K03459,5039
2013,"Vechta",Männer,Anzahl,K03460,3910
2013,"Wesermarsch",Männer,Anzahl,K03461,996
2013,"Wittmund",Männer,Anzahl,K03462,255
2013,"Statistische Region Weser-Ems",Männer,Anzahl,K034,29886
2013,"Niedersachsen",Männer,Anzahl,K030,92394
2012,"Braunschweig, Stadt",Männer,Anzahl,K03101,3204
2012,"Salzgitter, Stadt",Männer,Anzahl,K03102,2393
2012,"Wolfsburg, Stadt",Männer,Anzahl,K03103,5276
2012,"Gifhorn",Männer,Anzahl,K03151,1035
2012,"Goslar",Männer,Anzahl,K03153,958
2012,"Helmstedt",Männer,Anzahl,K03154,305
2012,"Northeim",Männer,Anzahl,K03155,927
2012,"Peine",Männer,Anzahl,K03157,880
2012,"Wolfenbüttel",Männer,Anzahl,K03158,366
2012,"Göttingen",Männer,Anzahl,K03159,2843
2012,"Statistische Region Braunschweig",Männer,Anzahl,K031,18187
2012,"Region Hannover",Männer,Anzahl,K03241,19301
2012,"dav. Hannover, Lhst.",Männer,Anzahl,K03241001,12550
2012,"dav. Hannover, Umland",Männer,Anzahl,K03241999,6751
2012,"Diepholz",Männer,Anzahl,K03251,1527
2012,"Hameln-Pyrmont",Männer,Anzahl,K03252,1283
2012,"Hildesheim",Männer,Anzahl,K03254,1993
2012,"Holzminden",Männer,Anzahl,K03255,474
2012,"Nienburg (Weser)",Männer,Anzahl,K03256,947
2012,"Schaumburg",Männer,Anzahl,K03257,1017
2012,"Statistische Region Hannover",Männer,Anzahl,K032,26542
2012,"Celle",Männer,Anzahl,K03351,1287
2012,"Cuxhaven",Männer,Anzahl,K03352,1483
2012,"Harburg",Männer,Anzahl,K03353,1835
2012,"Lüchow-Dannenberg",Männer,Anzahl,K03354,145
2012,"Lüneburg",Männer,Anzahl,K03355,1003
2012,"Osterholz",Männer,Anzahl,K03356,540
2012,"Rotenburg (Wümme)",Männer,Anzahl,K03357,990
2012,"Heidekreis",Männer,Anzahl,K03358,1270
2012,"Stade",Männer,Anzahl,K03359,2951
2012,"Uelzen",Männer,Anzahl,K03360,390
2012,"Verden",Männer,Anzahl,K03361,1317
2012,"Statistische Region Lüneburg",Männer,Anzahl,K033,13211
2012,"Delmenhorst, Stadt",Männer,Anzahl,K03401,517
2012,"Emden, Stadt",Männer,Anzahl,K03402,908
2012,"Oldenburg (Oldb), Stadt",Männer,Anzahl,K03403,1480
2012,"Osnabrück, Stadt",Männer,Anzahl,K03404,2622
2012,"Wilhelmshaven, Stadt",Männer,Anzahl,K03405,410
2012,"Ammerland",Männer,Anzahl,K03451,1165
2012,"Aurich",Männer,Anzahl,K03452,1078
2012,"Cloppenburg",Männer,Anzahl,K03453,2590
