Year,Gebietseinheit,Nationalität,Units,GeoCode,Value
2013,"Osnabrück, Stadt",Ausländerinnen und Ausländer,Anzahl,K03404,18
2013,"Wilhelmshaven, Stadt",Ausländerinnen und Ausländer,Anzahl,K03405,9
2013,"Ammerland",Ausländerinnen und Ausländer,Anzahl,K03451,1
2013,"Aurich",Ausländerinnen und Ausländer,Anzahl,K03452,14
2013,"Cloppenburg",Ausländerinnen und Ausländer,Anzahl,K03453,10
2013,"Emsland",Ausländerinnen und Ausländer,Anzahl,K03454,22
2013,"Friesland",Ausländerinnen und Ausländer,Anzahl,K03455,4
2013,"Grafschaft Bentheim",Ausländerinnen und Ausländer,Anzahl,K03456,28
2013,"Leer",Ausländerinnen und Ausländer,Anzahl,K03457,10
2013,"Oldenburg",Ausländerinnen und Ausländer,Anzahl,K03458,7
2013,"Osnabrück",Ausländerinnen und Ausländer,Anzahl,K03459,38
2013,"Vechta",Ausländerinnen und Ausländer,Anzahl,K03460,26
2013,"Wesermarsch",Ausländerinnen und Ausländer,Anzahl,K03461,6
2013,"Wittmund",Ausländerinnen und Ausländer,Anzahl,K03462,
2013,"Statistische Region Weser-Ems",Ausländerinnen und Ausländer,Anzahl,K034,230
2013,"Niedersachsen",Ausländerinnen und Ausländer,Anzahl,K030,649
2014,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,115
2014,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,27
2014,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,47
2014,"Gifhorn",Deutsche,Anzahl,K03151,54
2014,"Goslar",Deutsche,Anzahl,K03153,92
2014,"Helmstedt",Deutsche,Anzahl,K03154,39
2014,"Northeim",Deutsche,Anzahl,K03155,66
2014,"Peine",Deutsche,Anzahl,K03157,41
2014,"Wolfenbüttel",Deutsche,Anzahl,K03158,34
2014,"Göttingen",Deutsche,Anzahl,K03159,86
2014,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,644
2014,"Region Hannover",Deutsche,Anzahl,K03241,387
2014,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,201
2014,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,186
2014,"Diepholz",Deutsche,Anzahl,K03251,53
2014,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,78
2014,"Hildesheim",Deutsche,Anzahl,K03254,157
2014,"Holzminden",Deutsche,Anzahl,K03255,48
2014,"Nienburg (Weser)",Deutsche,Anzahl,K03256,95
2014,"Schaumburg",Deutsche,Anzahl,K03257,31
2014,"Statistische Region Hannover",Deutsche,Anzahl,K032,849
2014,"Celle",Deutsche,Anzahl,K03351,81
2014,"Cuxhaven",Deutsche,Anzahl,K03352,122
2014,"Harburg",Deutsche,Anzahl,K03353,61
2014,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,34
2014,"Lüneburg",Deutsche,Anzahl,K03355,67
2014,"Osterholz",Deutsche,Anzahl,K03356,59
2014,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,91
2014,"Heidekreis",Deutsche,Anzahl,K03358,82
2014,"Stade",Deutsche,Anzahl,K03359,73
2014,"Uelzen",Deutsche,Anzahl,K03360,41
2014,"Verden",Deutsche,Anzahl,K03361,38
2014,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,749
2014,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,39
2014,"Emden, Stadt",Deutsche,Anzahl,K03402,56
2014,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,83
2014,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,76
2014,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,26
2014,"Ammerland",Deutsche,Anzahl,K03451,45
2014,"Aurich",Deutsche,Anzahl,K03452,187
2014,"Cloppenburg",Deutsche,Anzahl,K03453,78
2014,"Emsland",Deutsche,Anzahl,K03454,183
2014,"Friesland",Deutsche,Anzahl,K03455,38
2014,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,67
2014,"Leer",Deutsche,Anzahl,K03457,115
2014,"Oldenburg",Deutsche,Anzahl,K03458,54
2014,"Osnabrück",Deutsche,Anzahl,K03459,151
2014,"Vechta",Deutsche,Anzahl,K03460,75
2014,"Wesermarsch",Deutsche,Anzahl,K03461,45
2014,"Wittmund",Deutsche,Anzahl,K03462,26
2014,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,1344
2014,"Niedersachsen",Deutsche,Anzahl,K030,3586
2014,"Braunschweig, Stadt",Ausländerinnen und Ausländer,Anzahl,K03101,25
2014,"Salzgitter, Stadt",Ausländerinnen und Ausländer,Anzahl,K03102,16
2014,"Wolfsburg, Stadt",Ausländerinnen und Ausländer,Anzahl,K03103,10
2014,"Gifhorn",Ausländerinnen und Ausländer,Anzahl,K03151,6
2014,"Goslar",Ausländerinnen und Ausländer,Anzahl,K03153,13
2014,"Helmstedt",Ausländerinnen und Ausländer,Anzahl,K03154,6
2014,"Northeim",Ausländerinnen und Ausländer,Anzahl,K03155,20
2014,"Peine",Ausländerinnen und Ausländer,Anzahl,K03157,11
2014,"Wolfenbüttel",Ausländerinnen und Ausländer,Anzahl,K03158,11
2014,"Göttingen",Ausländerinnen und Ausländer,Anzahl,K03159,21
2014,"Statistische Region Braunschweig",Ausländerinnen und Ausländer,Anzahl,K031,140
2014,"Region Hannover",Ausländerinnen und Ausländer,Anzahl,K03241,131
2014,"dav. Hannover, Lhst.",Ausländerinnen und Ausländer,Anzahl,K03241001,74
2014,"dav. Hannover, Umland",Ausländerinnen und Ausländer,Anzahl,K03241999,57
2014,"Diepholz",Ausländerinnen und Ausländer,Anzahl,K03251,9
2014,"Hameln-Pyrmont",Ausländerinnen und Ausländer,Anzahl,K03252,10
2014,"Hildesheim",Ausländerinnen und Ausländer,Anzahl,K03254,23
2014,"Holzminden",Ausländerinnen und Ausländer,Anzahl,K03255,3
2014,"Nienburg (Weser)",Ausländerinnen und Ausländer,Anzahl,K03256,24
2014,"Schaumburg",Ausländerinnen und Ausländer,Anzahl,K03257,1
2014,"Statistische Region Hannover",Ausländerinnen und Ausländer,Anzahl,K032,201
2014,"Celle",Ausländerinnen und Ausländer,Anzahl,K03351,11
2014,"Cuxhaven",Ausländerinnen und Ausländer,Anzahl,K03352,16
2014,"Harburg",Ausländerinnen und Ausländer,Anzahl,K03353,11
2014,"Lüchow-Dannenberg",Ausländerinnen und Ausländer,Anzahl,K03354,6
2014,"Lüneburg",Ausländerinnen und Ausländer,Anzahl,K03355,5
2014,"Osterholz",Ausländerinnen und Ausländer,Anzahl,K03356,7
2014,"Rotenburg (Wümme)",Ausländerinnen und Ausländer,Anzahl,K03357,6
2014,"Heidekreis",Ausländerinnen und Ausländer,Anzahl,K03358,12
2014,"Stade",Ausländerinnen und Ausländer,Anzahl,K03359,14
2014,"Uelzen",Ausländerinnen und Ausländer,Anzahl,K03360,3
2014,"Verden",Ausländerinnen und Ausländer,Anzahl,K03361,16
2014,"Statistische Region Lüneburg",Ausländerinnen und Ausländer,Anzahl,K033,107
2014,"Delmenhorst, Stadt",Ausländerinnen und Ausländer,Anzahl,K03401,13
2014,"Emden, Stadt",Ausländerinnen und Ausländer,Anzahl,K03402,6
2014,"Oldenburg (Oldb), Stadt",Ausländerinnen und Ausländer,Anzahl,K03403,9
2014,"Osnabrück, Stadt",Ausländerinnen und Ausländer,Anzahl,K03404,19
2014,"Wilhelmshaven, Stadt",Ausländerinnen und Ausländer,Anzahl,K03405,5
2014,"Ammerland",Ausländerinnen und Ausländer,Anzahl,K03451,3
2014,"Aurich",Ausländerinnen und Ausländer,Anzahl,K03452,10
2014,"Cloppenburg",Ausländerinnen und Ausländer,Anzahl,K03453,16
2014,"Emsland",Ausländerinnen und Ausländer,Anzahl,K03454,25
2014,"Friesland",Ausländerinnen und Ausländer,Anzahl,K03455,1
2014,"Grafschaft Bentheim",Ausländerinnen und Ausländer,Anzahl,K03456,22
2014,"Leer",Ausländerinnen und Ausländer,Anzahl,K03457,12
2014,"Oldenburg",Ausländerinnen und Ausländer,Anzahl,K03458,5
2014,"Osnabrück",Ausländerinnen und Ausländer,Anzahl,K03459,29
2014,"Vechta",Ausländerinnen und Ausländer,Anzahl,K03460,31
2014,"Wesermarsch",Ausländerinnen und Ausländer,Anzahl,K03461,4
2014,"Wittmund",Ausländerinnen und Ausländer,Anzahl,K03462,1
2014,"Statistische Region Weser-Ems",Ausländerinnen und Ausländer,Anzahl,K034,211
2014,"Niedersachsen",Ausländerinnen und Ausländer,Anzahl,K030,659
2015,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,106
2015,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,30
2015,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,35
2015,"Gifhorn",Deutsche,Anzahl,K03151,59
2015,"Goslar",Deutsche,Anzahl,K03153,45
2015,"Helmstedt",Deutsche,Anzahl,K03154,63
2015,"Northeim",Deutsche,Anzahl,K03155,53
2015,"Peine",Deutsche,Anzahl,K03157,49
2015,"Wolfenbüttel",Deutsche,Anzahl,K03158,58
2015,"Göttingen",Deutsche,Anzahl,K03159,89
2015,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,587
2015,"Region Hannover",Deutsche,Anzahl,K03241,397
2015,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,205
2015,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,192
2015,"Diepholz",Deutsche,Anzahl,K03251,60
2015,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,67
2015,"Hildesheim",Deutsche,Anzahl,K03254,191
2015,"Holzminden",Deutsche,Anzahl,K03255,51
2015,"Nienburg (Weser)",Deutsche,Anzahl,K03256,60
2015,"Schaumburg",Deutsche,Anzahl,K03257,36
2015,"Statistische Region Hannover",Deutsche,Anzahl,K032,862
2015,"Celle",Deutsche,Anzahl,K03351,86
2015,"Cuxhaven",Deutsche,Anzahl,K03352,66
2015,"Harburg",Deutsche,Anzahl,K03353,53
2015,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,35
2015,"Lüneburg",Deutsche,Anzahl,K03355,56
2015,"Osterholz",Deutsche,Anzahl,K03356,35
2015,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,98
2015,"Heidekreis",Deutsche,Anzahl,K03358,95
2015,"Stade",Deutsche,Anzahl,K03359,74
2015,"Uelzen",Deutsche,Anzahl,K03360,29
2015,"Verden",Deutsche,Anzahl,K03361,54
2015,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,681
2015,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,30
2015,"Emden, Stadt",Deutsche,Anzahl,K03402,42
2015,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,100
2015,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,109
2015,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,25
2015,"Ammerland",Deutsche,Anzahl,K03451,53
2015,"Aurich",Deutsche,Anzahl,K03452,152
2015,"Cloppenburg",Deutsche,Anzahl,K03453,79
2015,"Emsland",Deutsche,Anzahl,K03454,176
2015,"Friesland",Deutsche,Anzahl,K03455,36
2015,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,91
2015,"Leer",Deutsche,Anzahl,K03457,138
2015,"Oldenburg",Deutsche,Anzahl,K03458,41
2015,"Osnabrück",Deutsche,Anzahl,K03459,160
2015,"Vechta",Deutsche,Anzahl,K03460,88
2015,"Wesermarsch",Deutsche,Anzahl,K03461,52
2015,"Wittmund",Deutsche,Anzahl,K03462,34
2015,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,1406
2015,"Niedersachsen",Deutsche,Anzahl,K030,3536
2015,"Braunschweig, Stadt",Ausländerinnen und Ausländer,Anzahl,K03101,24
2015,"Salzgitter, Stadt",Ausländerinnen und Ausländer,Anzahl,K03102,19
2015,"Wolfsburg, Stadt",Ausländerinnen und Ausländer,Anzahl,K03103,6
2015,"Gifhorn",Ausländerinnen und Ausländer,Anzahl,K03151,7
2015,"Goslar",Ausländerinnen und Ausländer,Anzahl,K03153,9
2015,"Helmstedt",Ausländerinnen und Ausländer,Anzahl,K03154,10
2015,"Northeim",Ausländerinnen und Ausländer,Anzahl,K03155,18
2015,"Peine",Ausländerinnen und Ausländer,Anzahl,K03157,22
2015,"Wolfenbüttel",Ausländerinnen und Ausländer,Anzahl,K03158,7
2015,"Göttingen",Ausländerinnen und Ausländer,Anzahl,K03159,36
2015,"Statistische Region Braunschweig",Ausländerinnen und Ausländer,Anzahl,K031,158
2015,"Region Hannover",Ausländerinnen und Ausländer,Anzahl,K03241,139
2015,"dav. Hannover, Lhst.",Ausländerinnen und Ausländer,Anzahl,K03241001,72
2015,"dav. Hannover, Umland",Ausländerinnen und Ausländer,Anzahl,K03241999,67
2015,"Diepholz",Ausländerinnen und Ausländer,Anzahl,K03251,11
2015,"Hameln-Pyrmont",Ausländerinnen und Ausländer,Anzahl,K03252,21
2015,"Hildesheim",Ausländerinnen und Ausländer,Anzahl,K03254,25
2015,"Holzminden",Ausländerinnen und Ausländer,Anzahl,K03255,6
2015,"Nienburg (Weser)",Ausländerinnen und Ausländer,Anzahl,K03256,19
2015,"Schaumburg",Ausländerinnen und Ausländer,Anzahl,K03257,18
2015,"Statistische Region Hannover",Ausländerinnen und Ausländer,Anzahl,K032,239
2015,"Celle",Ausländerinnen und Ausländer,Anzahl,K03351,9
2015,"Cuxhaven",Ausländerinnen und Ausländer,Anzahl,K03352,17
2015,"Harburg",Ausländerinnen und Ausländer,Anzahl,K03353,7
2015,"Lüchow-Dannenberg",Ausländerinnen und Ausländer,Anzahl,K03354,2
2015,"Lüneburg",Ausländerinnen und Ausländer,Anzahl,K03355,7
2015,"Osterholz",Ausländerinnen und Ausländer,Anzahl,K03356,4
2015,"Rotenburg (Wümme)",Ausländerinnen und Ausländer,Anzahl,K03357,9
2015,"Heidekreis",Ausländerinnen und Ausländer,Anzahl,K03358,15
2015,"Stade",Ausländerinnen und Ausländer,Anzahl,K03359,28
2015,"Uelzen",Ausländerinnen und Ausländer,Anzahl,K03360,5
2015,"Verden",Ausländerinnen und Ausländer,Anzahl,K03361,21
2015,"Statistische Region Lüneburg",Ausländerinnen und Ausländer,Anzahl,K033,124
2015,"Delmenhorst, Stadt",Ausländerinnen und Ausländer,Anzahl,K03401,28
2015,"Emden, Stadt",Ausländerinnen und Ausländer,Anzahl,K03402,9
2015,"Oldenburg (Oldb), Stadt",Ausländerinnen und Ausländer,Anzahl,K03403,15
2015,"Osnabrück, Stadt",Ausländerinnen und Ausländer,Anzahl,K03404,21
2015,"Wilhelmshaven, Stadt",Ausländerinnen und Ausländer,Anzahl,K03405,2
2015,"Ammerland",Ausländerinnen und Ausländer,Anzahl,K03451,2
2015,"Aurich",Ausländerinnen und Ausländer,Anzahl,K03452,7
2015,"Cloppenburg",Ausländerinnen und Ausländer,Anzahl,K03453,7
2015,"Emsland",Ausländerinnen und Ausländer,Anzahl,K03454,35
2015,"Friesland",Ausländerinnen und Ausländer,Anzahl,K03455,10
2015,"Grafschaft Bentheim",Ausländerinnen und Ausländer,Anzahl,K03456,31
2015,"Leer",Ausländerinnen und Ausländer,Anzahl,K03457,17
2015,"Oldenburg",Ausländerinnen und Ausländer,Anzahl,K03458,8
2015,"Osnabrück",Ausländerinnen und Ausländer,Anzahl,K03459,52
2015,"Vechta",Ausländerinnen und Ausländer,Anzahl,K03460,24
2015,"Wesermarsch",Ausländerinnen und Ausländer,Anzahl,K03461,8
2015,"Wittmund",Ausländerinnen und Ausländer,Anzahl,K03462,6
2015,"Statistische Region Weser-Ems",Ausländerinnen und Ausländer,Anzahl,K034,282
2015,"Niedersachsen",Ausländerinnen und Ausländer,Anzahl,K030,803
2016,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,120
2016,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,33
2016,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,37
2016,"Gifhorn",Deutsche,Anzahl,K03151,73
2016,"Goslar",Deutsche,Anzahl,K03153,59
2016,"Helmstedt",Deutsche,Anzahl,K03154,40
2016,"Northeim",Deutsche,Anzahl,K03155,45
2016,"Peine",Deutsche,Anzahl,K03157,40
2016,"Wolfenbüttel",Deutsche,Anzahl,K03158,34
2016,"Göttingen",Deutsche,Anzahl,K03159,100
2016,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,581
2016,"Region Hannover",Deutsche,Anzahl,K03241,374
2016,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,163
2016,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,211
2016,"Diepholz",Deutsche,Anzahl,K03251,68
2016,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,45
2016,"Hildesheim",Deutsche,Anzahl,K03254,147
2016,"Holzminden",Deutsche,Anzahl,K03255,21
2016,"Nienburg (Weser)",Deutsche,Anzahl,K03256,46
2016,"Schaumburg",Deutsche,Anzahl,K03257,57
2016,"Statistische Region Hannover",Deutsche,Anzahl,K032,758
2016,"Celle",Deutsche,Anzahl,K03351,74
2016,"Cuxhaven",Deutsche,Anzahl,K03352,115
2016,"Harburg",Deutsche,Anzahl,K03353,60
2016,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,25
2016,"Lüneburg",Deutsche,Anzahl,K03355,64
2016,"Osterholz",Deutsche,Anzahl,K03356,29
2016,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,89
2016,"Heidekreis",Deutsche,Anzahl,K03358,98
2016,"Stade",Deutsche,Anzahl,K03359,105
2016,"Uelzen",Deutsche,Anzahl,K03360,39
2016,"Verden",Deutsche,Anzahl,K03361,48
2016,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,746
2016,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,36
2016,"Emden, Stadt",Deutsche,Anzahl,K03402,34
2016,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,87
2016,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,88
2016,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,
2016,"Ammerland",Deutsche,Anzahl,K03451,46
2016,"Aurich",Deutsche,Anzahl,K03452,162
2016,"Cloppenburg",Deutsche,Anzahl,K03453,72
2016,"Emsland",Deutsche,Anzahl,K03454,206
2016,"Friesland",Deutsche,Anzahl,K03455,39
2016,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,77
2016,"Leer",Deutsche,Anzahl,K03457,132
2016,"Oldenburg",Deutsche,Anzahl,K03458,64
2016,"Osnabrück",Deutsche,Anzahl,K03459,133
2016,"Vechta",Deutsche,Anzahl,K03460,77
2016,"Wesermarsch",Deutsche,Anzahl,K03461,36
2016,"Wittmund",Deutsche,Anzahl,K03462,36
2016,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,1346
2016,"Niedersachsen",Deutsche,Anzahl,K030,3431
2016,"Braunschweig, Stadt",Ausländerinnen und Ausländer,Anzahl,K03101,20
2016,"Salzgitter, Stadt",Ausländerinnen und Ausländer,Anzahl,K03102,21
2016,"Wolfsburg, Stadt",Ausländerinnen und Ausländer,Anzahl,K03103,11
2016,"Gifhorn",Ausländerinnen und Ausländer,Anzahl,K03151,5
2016,"Goslar",Ausländerinnen und Ausländer,Anzahl,K03153,6
2016,"Helmstedt",Ausländerinnen und Ausländer,Anzahl,K03154,3
2016,"Northeim",Ausländerinnen und Ausländer,Anzahl,K03155,17
2016,"Peine",Ausländerinnen und Ausländer,Anzahl,K03157,13
2016,"Wolfenbüttel",Ausländerinnen und Ausländer,Anzahl,K03158,11
2016,"Göttingen",Ausländerinnen und Ausländer,Anzahl,K03159,44
2016,"Statistische Region Braunschweig",Ausländerinnen und Ausländer,Anzahl,K031,151
2016,"Region Hannover",Ausländerinnen und Ausländer,Anzahl,K03241,173
2016,"dav. Hannover, Lhst.",Ausländerinnen und Ausländer,Anzahl,K03241001,105
2016,"dav. Hannover, Umland",Ausländerinnen und Ausländer,Anzahl,K03241999,68
2016,"Diepholz",Ausländerinnen und Ausländer,Anzahl,K03251,13
2016,"Hameln-Pyrmont",Ausländerinnen und Ausländer,Anzahl,K03252,15
2016,"Hildesheim",Ausländerinnen und Ausländer,Anzahl,K03254,32
2016,"Holzminden",Ausländerinnen und Ausländer,Anzahl,K03255,2
2016,"Nienburg (Weser)",Ausländerinnen und Ausländer,Anzahl,K03256,16
2016,"Schaumburg",Ausländerinnen und Ausländer,Anzahl,K03257,7
2016,"Statistische Region Hannover",Ausländerinnen und Ausländer,Anzahl,K032,258
2016,"Celle",Ausländerinnen und Ausländer,Anzahl,K03351,3
2016,"Cuxhaven",Ausländerinnen und Ausländer,Anzahl,K03352,27
2016,"Harburg",Ausländerinnen und Ausländer,Anzahl,K03353,10
2016,"Lüchow-Dannenberg",Ausländerinnen und Ausländer,Anzahl,K03354,9
2016,"Lüneburg",Ausländerinnen und Ausländer,Anzahl,K03355,8
2016,"Osterholz",Ausländerinnen und Ausländer,Anzahl,K03356,9
2016,"Rotenburg (Wümme)",Ausländerinnen und Ausländer,Anzahl,K03357,20
2016,"Heidekreis",Ausländerinnen und Ausländer,Anzahl,K03358,13
2016,"Stade",Ausländerinnen und Ausländer,Anzahl,K03359,43
2016,"Uelzen",Ausländerinnen und Ausländer,Anzahl,K03360,6
2016,"Verden",Ausländerinnen und Ausländer,Anzahl,K03361,14
2016,"Statistische Region Lüneburg",Ausländerinnen und Ausländer,Anzahl,K033,162
2016,"Delmenhorst, Stadt",Ausländerinnen und Ausländer,Anzahl,K03401,12
2016,"Emden, Stadt",Ausländerinnen und Ausländer,Anzahl,K03402,9
2016,"Oldenburg (Oldb), Stadt",Ausländerinnen und Ausländer,Anzahl,K03403,13
2016,"Osnabrück, Stadt",Ausländerinnen und Ausländer,Anzahl,K03404,23
2016,"Wilhelmshaven, Stadt",Ausländerinnen und Ausländer,Anzahl,K03405,
2016,"Ammerland",Ausländerinnen und Ausländer,Anzahl,K03451,4
2016,"Aurich",Ausländerinnen und Ausländer,Anzahl,K03452,10
2016,"Cloppenburg",Ausländerinnen und Ausländer,Anzahl,K03453,14
2016,"Emsland",Ausländerinnen und Ausländer,Anzahl,K03454,68
2016,"Friesland",Ausländerinnen und Ausländer,Anzahl,K03455,2
2016,"Grafschaft Bentheim",Ausländerinnen und Ausländer,Anzahl,K03456,20
2016,"Leer",Ausländerinnen und Ausländer,Anzahl,K03457,18
2016,"Oldenburg",Ausländerinnen und Ausländer,Anzahl,K03458,10
2016,"Osnabrück",Ausländerinnen und Ausländer,Anzahl,K03459,34
2016,"Vechta",Ausländerinnen und Ausländer,Anzahl,K03460,42
2016,"Wesermarsch",Ausländerinnen und Ausländer,Anzahl,K03461,9
2016,"Wittmund",Ausländerinnen und Ausländer,Anzahl,K03462,1
2016,"Statistische Region Weser-Ems",Ausländerinnen und Ausländer,Anzahl,K034,289
2016,"Niedersachsen",Ausländerinnen und Ausländer,Anzahl,K030,860
2017,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,129
2017,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,51
2017,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,35
2017,"Gifhorn",Deutsche,Anzahl,K03151,70
2017,"Goslar",Deutsche,Anzahl,K03153,55
2017,"Helmstedt",Deutsche,Anzahl,K03154,43
2017,"Northeim",Deutsche,Anzahl,K03155,46
2017,"Peine",Deutsche,Anzahl,K03157,35
2017,"Wolfenbüttel",Deutsche,Anzahl,K03158,41
2017,"Göttingen",Deutsche,Anzahl,K03159,87
2017,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,592
2017,"Region Hannover",Deutsche,Anzahl,K03241,360
2017,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,174
2017,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,186
2017,"Diepholz",Deutsche,Anzahl,K03251,66
2017,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,57
2017,"Hildesheim",Deutsche,Anzahl,K03254,139
2017,"Holzminden",Deutsche,Anzahl,K03255,25
2017,"Nienburg (Weser)",Deutsche,Anzahl,K03256,55
2017,"Schaumburg",Deutsche,Anzahl,K03257,37
2017,"Statistische Region Hannover",Deutsche,Anzahl,K032,739
2017,"Celle",Deutsche,Anzahl,K03351,120
2017,"Cuxhaven",Deutsche,Anzahl,K03352,98
2017,"Harburg",Deutsche,Anzahl,K03353,75
2017,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,34
2017,"Lüneburg",Deutsche,Anzahl,K03355,87
2017,"Osterholz",Deutsche,Anzahl,K03356,35
2017,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,94
2017,"Heidekreis",Deutsche,Anzahl,K03358,80
2017,"Stade",Deutsche,Anzahl,K03359,80
2017,"Uelzen",Deutsche,Anzahl,K03360,38
2017,"Verden",Deutsche,Anzahl,K03361,34
2017,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,775
2017,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,44
2017,"Emden, Stadt",Deutsche,Anzahl,K03402,38
2017,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,89
2017,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,80
2017,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,25
2017,"Ammerland",Deutsche,Anzahl,K03451,64
2017,"Aurich",Deutsche,Anzahl,K03452,150
2017,"Cloppenburg",Deutsche,Anzahl,K03453,100
2017,"Emsland",Deutsche,Anzahl,K03454,191
2017,"Friesland",Deutsche,Anzahl,K03455,54
2017,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,68
2017,"Leer",Deutsche,Anzahl,K03457,136
2017,"Oldenburg",Deutsche,Anzahl,K03458,57
2017,"Osnabrück",Deutsche,Anzahl,K03459,157
2017,"Vechta",Deutsche,Anzahl,K03460,89
2017,"Wesermarsch",Deutsche,Anzahl,K03461,33
2017,"Wittmund",Deutsche,Anzahl,K03462,39
2017,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,1414
2017,"Niedersachsen",Deutsche,Anzahl,K030,3520
2017,"Braunschweig, Stadt",Ausländerinnen und Ausländer,Anzahl,K03101,39
2017,"Salzgitter, Stadt",Ausländerinnen und Ausländer,Anzahl,K03102,30
2017,"Wolfsburg, Stadt",Ausländerinnen und Ausländer,Anzahl,K03103,23
2017,"Gifhorn",Ausländerinnen und Ausländer,Anzahl,K03151,16
2017,"Goslar",Ausländerinnen und Ausländer,Anzahl,K03153,10
2017,"Helmstedt",Ausländerinnen und Ausländer,Anzahl,K03154,8
2017,"Northeim",Ausländerinnen und Ausländer,Anzahl,K03155,14
2017,"Peine",Ausländerinnen und Ausländer,Anzahl,K03157,17
2017,"Wolfenbüttel",Ausländerinnen und Ausländer,Anzahl,K03158,16
2017,"Göttingen",Ausländerinnen und Ausländer,Anzahl,K03159,37
2017,"Statistische Region Braunschweig",Ausländerinnen und Ausländer,Anzahl,K031,210
2017,"Region Hannover",Ausländerinnen und Ausländer,Anzahl,K03241,211
2017,"dav. Hannover, Lhst.",Ausländerinnen und Ausländer,Anzahl,K03241001,129
2017,"dav. Hannover, Umland",Ausländerinnen und Ausländer,Anzahl,K03241999,82
2017,"Diepholz",Ausländerinnen und Ausländer,Anzahl,K03251,31
2017,"Hameln-Pyrmont",Ausländerinnen und Ausländer,Anzahl,K03252,18
2017,"Hildesheim",Ausländerinnen und Ausländer,Anzahl,K03254,46
2017,"Holzminden",Ausländerinnen und Ausländer,Anzahl,K03255,2
2017,"Nienburg (Weser)",Ausländerinnen und Ausländer,Anzahl,K03256,19
2017,"Schaumburg",Ausländerinnen und Ausländer,Anzahl,K03257,41
2017,"Statistische Region Hannover",Ausländerinnen und Ausländer,Anzahl,K032,368
