Year,Gebietseinheit,GeoCode,Value
2018,"Aurich",K03452,11515
2018,"Cloppenburg",K03453,18915
2018,"Emsland",K03454,38825
2018,"Friesland",K03455,4830
2018,"Grafschaft Bentheim",K03456,21550
2018,"Leer",K03457,13610
2018,"Oldenburg",K03458,11595
2018,"Osnabrück",K03459,32625
2018,"Vechta",K03460,19790
2018,"Wesermarsch",K03461,7455
2018,"Wittmund",K03462,2675
2018,"Statistische Region Weser-Ems",K034,260205
2018,"Niedersachsen",K030,813080
2019,"Braunschweig, Stadt",K03101,31445
2019,"Salzgitter, Stadt",K03102,20175
2019,"Wolfsburg, Stadt",K03103,20160
2019,"Gifhorn",K03151,12330
2019,"Goslar",K03153,14020
2019,"Helmstedt",K03154,6535
2019,"Northeim",K03155,9225
2019,"Peine",K03157,11340
2019,"Wolfenbüttel",K03158,7675
2019,"Göttingen",K03159,32090
2019,"Statistische Region Braunschweig",K031,165000
2019,"Hannover  Region",K03241,185310
2019,"dav. Hannover, Lhst.",K03241001,113440
2019,"dav. Hannover, Umland",K03241999,71870
2019,"Diepholz",K03251,18545
2019,"Hameln-Pyrmont",K03252,16910
2019,"Hildesheim",K03254,24995
2019,"Holzminden",K03255,4275
2019,"Nienburg (Weser)",K03256,10345
2019,"Schaumburg",K03257,14255
2019,"Statistische Region Hannover",K032,274635
2019,"Celle",K03351,14330
2019,"Cuxhaven",K03352,13345
2019,"Harburg",K03353,21285
2019,"Lüchow-Dannenberg",K03354,2785
2019,"Lüneburg",K03355,13120
2019,"Osterholz",K03356,6715
2019,"Rotenburg (Wümme)",K03357,11585
2019,"Heidekreis",K03358,12525
2019,"Stade",K03359,19385
2019,"Uelzen",K03360,5765
2019,"Verden",K03361,11175
2019,"Statistische Region Lüneburg",K033,132025
2019,"Delmenhorst, Stadt",K03401,13220
2019,"Emden  Stadt",K03402,5675
2019,"Oldenburg(Oldb), Stadt",K03403,18285
2019,"Osnabrück, Stadt",K03404,25290
2019,"Wilhelmshaven, Stadt",K03405,8785
2019,"Ammerland",K03451,8525
2019,"Aurich",K03452,11480
2019,"Cloppenburg",K03453,18890
2019,"Emsland",K03454,40430
2019,"Friesland",K03455,4840
2019,"Grafschaft Bentheim",K03456,22030
2019,"Leer",K03457,14855
2019,"Oldenburg",K03458,12525
2019,"Osnabrück",K03459,33445
2019,"Vechta",K03460,20715
2019,"Wesermarsch",K03461,7780
2019,"Wittmund",K03462,2745
2019,"Statistische Region Weser-Ems",K034,269505
2019,"Niedersachsen",K030,841165
2020,"Braunschweig, Stadt",K03101,30950
2020,"Salzgitter, Stadt",K03102,20785
2020,"Wolfsburg, Stadt",K03103,20265
2020,"Gifhorn",K03151,12955
2020,"Goslar",K03153,13830
2020,"Helmstedt",K03154,6760
2020,"Northeim",K03155,9310
2020,"Peine",K03157,11985
2020,"Wolfenbüttel",K03158,7860
2020,"Göttingen",K03159,32265
2020,"Statistische Region Braunschweig",K031,166960
2020,"Hannover  Region",K03241,185675
2020,"dav. Hannover, Lhst.",K03241001,112125
2020,"dav. Hannover, Umland",K03241999,73550
2020,"Diepholz",K03251,19395
2020,"Hameln-Pyrmont",K03252,17460
2020,"Hildesheim",K03254,25525
2020,"Holzminden",K03255,4490
2020,"Nienburg (Weser)",K03256,10560
2020,"Schaumburg",K03257,14755
2020,"Statistische Region Hannover",K032,277860
2020,"Celle",K03351,14300
2020,"Cuxhaven",K03352,13410
2020,"Harburg",K03353,22685
2020,"Lüchow-Dannenberg",K03354,2900
2020,"Lüneburg",K03355,13095
2020,"Osterholz",K03356,6980
2020,"Rotenburg (Wümme)",K03357,12055
2020,"Heidekreis",K03358,12750
2020,"Stade",K03359,19980
2020,"Uelzen",K03360,6015
2020,"Verden",K03361,11465
2020,"Statistische Region Lüneburg",K033,135635
2020,"Delmenhorst, Stadt",K03401,13710
2020,"Emden  Stadt",K03402,6040
2020,"Oldenburg(Oldb), Stadt",K03403,19145
2020,"Osnabrück, Stadt",K03404,25420
2020,"Wilhelmshaven, Stadt",K03405,8800
2020,"Ammerland",K03451,8735
2020,"Aurich",K03452,11465
2020,"Cloppenburg",K03453,20565
2020,"Emsland",K03454,41090
2020,"Friesland",K03455,4905
2020,"Grafschaft Bentheim",K03456,22410
2020,"Leer",K03457,15200
2020,"Oldenburg",K03458,12850
2020,"Osnabrück",K03459,34995
2020,"Vechta",K03460,21370
2020,"Wesermarsch",K03461,7820
2020,"Wittmund",K03462,2915
2020,"Statistische Region Weser-Ems",K034,277435
2020,"Niedersachsen",K030,857895
2021,"Braunschweig, Stadt",K03101,31265
2021,"Salzgitter, Stadt",K03102,21720
2021,"Wolfsburg, Stadt",K03103,20990
2021,"Gifhorn",K03151,13625
2021,"Goslar",K03153,13915
2021,"Helmstedt",K03154,7070
2021,"Northeim",K03155,9585
2021,"Peine",K03157,12765
2021,"Wolfenbüttel",K03158,8110
2021,"Göttingen",K03159,33150
2021,"Statistische Region Braunschweig",K031,172190
2021,"Hannover  Region",K03241,196980
2021,"dav. Hannover, Lhst.",K03241001,115925
2021,"dav. Hannover, Umland",K03241999,81055
2021,"Diepholz",K03251,20590
2021,"Hameln-Pyrmont",K03252,18305
2021,"Hildesheim",K03254,26280
2021,"Holzminden",K03255,4755
2021,"Nienburg (Weser)",K03256,11150
2021,"Schaumburg",K03257,14965
2021,"Statistische Region Hannover",K032,293030
2021,"Celle",K03351,14805
2021,"Cuxhaven",K03352,13655
2021,"Harburg",K03353,24960
2021,"Lüchow-Dannenberg",K03354,3010
2021,"Lüneburg",K03355,13480
2021,"Osterholz",K03356,7280
2021,"Rotenburg (Wümme)",K03357,12590
2021,"Heidekreis",K03358,13670
2021,"Stade",K03359,20585
2021,"Uelzen",K03360,6380
2021,"Verden",K03361,12145
2021,"Statistische Region Lüneburg",K033,142560
2021,"Delmenhorst, Stadt",K03401,14365
2021,"Emden  Stadt",K03402,6105
2021,"Oldenburg(Oldb), Stadt",K03403,19760
2021,"Osnabrück, Stadt",K03404,26045
2021,"Wilhelmshaven, Stadt",K03405,9220
2021,"Ammerland",K03451,8700
2021,"Aurich",K03452,11805
2021,"Cloppenburg",K03453,22630
2021,"Emsland",K03454,42740
2021,"Friesland",K03455,5110
2021,"Grafschaft Bentheim",K03456,23650
2021,"Leer",K03457,15790
2021,"Oldenburg",K03458,13260
2021,"Osnabrück",K03459,35350
2021,"Vechta",K03460,22130
2021,"Wesermarsch",K03461,7975
2021,"Wittmund",K03462,3085
2021,"Statistische Region Weser-Ems",K034,287715
2021,"Niedersachsen",K030,895490
2022,"Braunschweig, Stadt",K03101,36035
2022,"Salzgitter, Stadt",K03102,23545
2022,"Wolfsburg, Stadt",K03103,23965
2022,"Gifhorn",K03151,16085
2022,"Goslar",K03153,16355
2022,"Helmstedt",K03154,8795
2022,"Northeim",K03155,12645
2022,"Peine",K03157,15095
2022,"Wolfenbüttel",K03158,10115
2022,"Göttingen",K03159,38485
2022,"Statistische Region Braunschweig",K031,201120
2022,"Hannover  Region",K03241,226995
2022,"dav. Hannover, Lhst.",K03241001,127235
2022,"dav. Hannover, Umland",K03241999,99760
2022,"Diepholz",K03251,23935
2022,"Hameln-Pyrmont",K03252,21250
2022,"Hildesheim",K03254,31840
2022,"Holzminden",K03255,6095
2022,"Nienburg (Weser)",K03256,13530
2022,"Schaumburg",K03257,17700
2022,"Statistische Region Hannover",K032,341345
2022,"Celle",K03351,17445
2022,"Cuxhaven",K03352,16310
2022,"Harburg",K03353,29315
2022,"Lüchow-Dannenberg",K03354,3755
2022,"Lüneburg",K03355,16100
2022,"Osterholz",K03356,9165
2022,"Rotenburg (Wümme)",K03357,15260
2022,"Heidekreis",K03358,17680
2022,"Stade",K03359,24510
2022,"Uelzen",K03360,8190
2022,"Verden",K03361,14580
2022,"Statistische Region Lüneburg",K033,172300
2022,"Delmenhorst, Stadt",K03401,15680
2022,"Emden  Stadt",K03402,7440
2022,"Oldenburg(Oldb), Stadt",K03403,22760
2022,"Osnabrück, Stadt",K03404,29575
2022,"Wilhelmshaven, Stadt",K03405,10835
2022,"Ammerland",K03451,10735
2022,"Aurich",K03452,14140
2022,"Cloppenburg",K03453,25005
2022,"Emsland",K03454,48710
2022,"Friesland",K03455,6450
2022,"Grafschaft Bentheim",K03456,26365
2022,"Leer",K03457,18385
2022,"Oldenburg",K03458,14785
2022,"Osnabrück",K03459,41195
2022,"Vechta",K03460,24500
2022,"Wesermarsch",K03461,9565
2022,"Wittmund",K03462,4250
2022,"Statistische Region Weser-Ems",K034,330380
2022,"Niedersachsen",K030,1045140
2023,"Braunschweig, Stadt",K03101,36035
2023,"Salzgitter, Stadt",K03102,23545
2023,"Wolfsburg, Stadt",K03103,23965
2023,"Gifhorn",K03151,16085
2023,"Goslar",K03153,16355
2023,"Helmstedt",K03154,8795
2023,"Northeim",K03155,12645
2023,"Peine",K03157,15095
2023,"Wolfenbüttel",K03158,10115
2023,"Göttingen",K03159,38485
2023,"Statistische Region Braunschweig",K031,201120
2023,"Region Hannover",K03241,226995
2023,"dav. Hannover, Lhst.",K03241001,127235
2023,"dav. Hannover, Umland",K03241999,99760
2023,"Diepholz",K03251,23935
2023,"Hameln-Pyrmont",K03252,21250
2023,"Hildesheim",K03254,31840
2023,"Holzminden",K03255,6095
2023,"Nienburg (Weser)",K03256,13530
2023,"Schaumburg",K03257,17700
2023,"Statistische Region Hannover",K032,341345
2023,"Celle",K03351,17445
2023,"Cuxhaven",K03352,16310
2023,"Harburg",K03353,29315
2023,"Lüchow-Dannenberg",K03354,3755
2023,"Lüneburg",K03355,16100
2023,"Osterholz",K03356,9165
2023,"Rotenburg (Wümme)",K03357,15260
2023,"Heidekreis",K03358,17680
2023,"Stade",K03359,24510
2023,"Uelzen",K03360,8190
2023,"Verden",K03361,14580
2023,"Statistische Region Lüneburg",K033,172300
2023,"Delmenhorst, Stadt",K03401,15680
2023,"Emden, Stadt",K03402,7440
2023,"Oldenburg (Oldb), Stadt",K03403,22760
2023,"Osnabrück, Stadt",K03404,29575
2023,"Wilhelmshaven, Stadt",K03405,10835
2023,"Ammerland",K03451,10735
2023,"Aurich",K03452,14140
2023,"Cloppenburg",K03453,25005
2023,"Emsland",K03454,48710
2023,"Friesland",K03455,6450
2023,"Grafschaft Bentheim",K03456,26365
2023,"Leer",K03457,18385
2023,"Oldenburg",K03458,14785
2023,"Osnabrück",K03459,41195
2023,"Vechta",K03460,24500
2023,"Wesermarsch",K03461,9565
2023,"Wittmund",K03462,4250
2023,"Statistische Region Weser-Ems",K034,330380
2023,"Niedersachsen",,1045140
