Year,Gebietseinheit,Geschlecht,Kategorie,Units,GeoCode,Value
2011,"Gifhorn",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03151,3010
2011,"Goslar",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03153,1205
2011,"Goslar",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03153,1005
2011,"Goslar",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03153,2215
2011,"Helmstedt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03154,760
2011,"Helmstedt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03154,640
2011,"Helmstedt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03154,1400
2011,"Northeim",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03155,870
2011,"Northeim",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03155,890
2011,"Northeim",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03155,1760
2011,"Peine",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03157,795
2011,"Peine",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03157,810
2011,"Peine",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03157,1605
2011,"Wolfenbüttel",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03158,865
2011,"Wolfenbüttel",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03158,810
2011,"Wolfenbüttel",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03158,1670
2011,"Göttingen",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03159,2530
2011,"Göttingen",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03159,2625
2011,"Göttingen",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03159,5155
2011,"Statistische Region Braunschweig",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH031,17105
2011,"Statistische Region Braunschweig",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH031,15955
2011,"Statistische Region Braunschweig",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH031,33060
2011,"Region Hannover",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03241,19520
2011,"Region Hannover",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03241,18605
2011,"Region Hannover",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03241,38120
2011,"Diepholz",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03251,1660
2011,"Diepholz",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03251,1545
2011,"Diepholz",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03251,3200
2011,"Hameln-Pyrmont",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03252,1740
2011,"Hameln-Pyrmont",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03252,1535
2011,"Hameln-Pyrmont",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03252,3275
2011,"Hildesheim",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03254,2335
2011,"Hildesheim",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03254,2335
2011,"Hildesheim",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03254,4665
2011,"Holzminden",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03255,455
2011,"Holzminden",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03255,435
2011,"Holzminden",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03255,890
2011,"Nienburg (Weser)",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03256,1090
2011,"Nienburg (Weser)",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03256,770
2011,"Nienburg (Weser)",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03256,1855
2011,"Schaumburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03257,1675
2011,"Schaumburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03257,1395
2011,"Schaumburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03257,3070
2011,"Statistische Region Hannover",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH032,28460
2011,"Statistische Region Hannover",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH032,26620
2011,"Statistische Region Hannover",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH032,55080
2011,"Celle",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03351,1695
2011,"Celle",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03351,1340
2011,"Celle",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03351,3035
2011,"Cuxhaven",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03352,2110
2011,"Cuxhaven",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03352,1950
2011,"Cuxhaven",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03352,4060
2011,"Harburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03353,2450
2011,"Harburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03353,2360
2011,"Harburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03353,4810
2011,"Lüchow-Dannenberg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03354,510
2011,"Lüchow-Dannenberg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03354,275
2011,"Lüchow-Dannenberg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03354,785
2011,"Lüneburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03355,1320
2011,"Lüneburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03355,1255
2011,"Lüneburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03355,2580
2011,"Osterholz",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03356,670
2011,"Osterholz",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03356,695
2011,"Osterholz",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03356,1365
2011,"Rotenburg (Wümme)",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03357,1820
2011,"Rotenburg (Wümme)",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03357,1305
2011,"Rotenburg (Wümme)",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03357,3120
2011,"Heidekreis",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03358,1360
2011,"Heidekreis",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03358,1145
2011,"Heidekreis",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03358,2505
2011,"Stade",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03359,2275
2011,"Stade",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03359,1705
2011,"Stade",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03359,3975
2011,"Uelzen",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03360,525
2011,"Uelzen",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03360,540
2011,"Uelzen",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03360,1060
2011,"Verden",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03361,965
2011,"Verden",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03361,930
2011,"Verden",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03361,1895
2011,"Statistische Region Lüneburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH033,15690
2011,"Statistische Region Lüneburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH033,13500
2011,"Statistische Region Lüneburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH033,29195
2011,"Delmenhorst, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03401,830
2011,"Delmenhorst, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03401,860
2011,"Delmenhorst, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03401,1685
2011,"Emden, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03402,660
2011,"Emden, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03402,450
2011,"Emden, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03402,1110
2011,"Oldenburg (Oldb), Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03403,1415
2011,"Oldenburg (Oldb), Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03403,1385
2011,"Oldenburg (Oldb), Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03403,2805
2011,"Osnabrück, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03404,3065
2011,"Osnabrück, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03404,2765
2011,"Osnabrück, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03404,5825
2011,"Wilhelmshaven, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03405,1085
2011,"Wilhelmshaven, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03405,600
2011,"Wilhelmshaven, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03405,1685
2011,"Ammerland",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03451,860
2011,"Ammerland",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03451,790
2011,"Ammerland",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03451,1650
2011,"Aurich",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03452,1260
2011,"Aurich",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03452,1235
2011,"Aurich",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03452,2495
2011,"Cloppenburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03453,3280
2011,"Cloppenburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03453,1410
2011,"Cloppenburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03453,4690
2011,"Emsland",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03454,8695
2011,"Emsland",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03454,4915
2011,"Emsland",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03454,13610
2011,"Friesland",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03455,650
2011,"Friesland",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03455,580
2011,"Friesland",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03455,1230
2011,"Grafschaft Bentheim",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03456,6940
2011,"Grafschaft Bentheim",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03456,5690
2011,"Grafschaft Bentheim",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03456,12635
2011,"Leer",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03457,2675
2011,"Leer",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03457,2270
2011,"Leer",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03457,4945
2011,"Oldenburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03458,1665
2011,"Oldenburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03458,1215
2011,"Oldenburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03458,2880
2011,"Osnabrück",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03459,5390
2011,"Osnabrück",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03459,3750
2011,"Osnabrück",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03459,9140
2011,"Vechta",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03460,2795
2011,"Vechta",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03460,1970
2011,"Vechta",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03460,4765
2011,"Wesermarsch",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03461,990
2011,"Wesermarsch",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03461,725
2011,"Wesermarsch",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03461,1715
2011,"Wittmund",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03462,320
2011,"Wittmund",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03462,345
2011,"Wittmund",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03462,665
2011,"Statistische Region Weser-Ems",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH034,42565
2011,"Statistische Region Weser-Ems",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH034,30965
2011,"Statistische Region Weser-Ems",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH034,73535
2011,"Niedersachsen",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH030,103825
2011,"Niedersachsen",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH030,87040
2011,"Niedersachsen",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH030,190870
2010,"Braunschweig, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03101,3270
2010,"Braunschweig, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03101,3200
2010,"Braunschweig, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03101,6465
2010,"Salzgitter, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03102,1005
2010,"Salzgitter, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03102,940
2010,"Salzgitter, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03102,1935
2010,"Wolfsburg, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03103,3945
2010,"Wolfsburg, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03103,3270
2010,"Wolfsburg, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03103,7215
2010,"Gifhorn",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03151,1460
2010,"Gifhorn",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03151,1435
2010,"Gifhorn",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03151,2895
2010,"Goslar",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03153,1130
2010,"Goslar",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03153,970
2010,"Goslar",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03153,2100
2010,"Helmstedt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03154,700
2010,"Helmstedt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03154,600
2010,"Helmstedt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03154,1305
2010,"Northeim",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03155,845
2010,"Northeim",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03155,880
2010,"Northeim",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03155,1725
2010,"Peine",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03157,760
2010,"Peine",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03157,775
2010,"Peine",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03157,1530
2010,"Wolfenbüttel",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03158,800
2010,"Wolfenbüttel",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03158,795
2010,"Wolfenbüttel",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03158,1590
2010,"Göttingen",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03159,2450
2010,"Göttingen",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03159,2610
2010,"Göttingen",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03159,5065
2010,"Statistische Region Braunschweig",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH031,16355
2010,"Statistische Region Braunschweig",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH031,15475
2010,"Statistische Region Braunschweig",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH031,31830
2010,"Region Hannover",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03241,18060
2010,"Region Hannover",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03241,17765
2010,"Region Hannover",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03241,35825
2010,"Diepholz",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03251,1535
2010,"Diepholz",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03251,1460
2010,"Diepholz",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03251,2995
2010,"Hameln-Pyrmont",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03252,1745
2010,"Hameln-Pyrmont",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03252,1540
2010,"Hameln-Pyrmont",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03252,3285
2010,"Hildesheim",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03254,2220
2010,"Hildesheim",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03254,2270
2010,"Hildesheim",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03254,4485
2010,"Holzminden",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03255,430
2010,"Holzminden",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03255,425
2010,"Holzminden",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03255,855
2010,"Nienburg (Weser)",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03256,980
2010,"Nienburg (Weser)",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03256,730
2010,"Nienburg (Weser)",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03256,1705
2010,"Schaumburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03257,1590
2010,"Schaumburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03257,1345
2010,"Schaumburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03257,2935
2010,"Statistische Region Hannover",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH032,26550
2010,"Statistische Region Hannover",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH032,25540
2010,"Statistische Region Hannover",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH032,52090
2010,"Celle",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03351,1630
2010,"Celle",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03351,1310
2010,"Celle",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03351,2945
2010,"Cuxhaven",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03352,2090
2010,"Cuxhaven",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03352,1950
2010,"Cuxhaven",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03352,4035
2010,"Harburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03353,2360
2010,"Harburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03353,2280
2010,"Harburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03353,4650
2010,"Lüchow-Dannenberg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03354,535
2010,"Lüchow-Dannenberg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03354,270
2010,"Lüchow-Dannenberg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03354,805
2010,"Lüneburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03355,1140
2010,"Lüneburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03355,1160
2010,"Lüneburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03355,2310
2010,"Osterholz",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03356,555
2010,"Osterholz",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03356,645
2010,"Osterholz",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03356,1200
2010,"Rotenburg (Wümme)",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03357,1650
2010,"Rotenburg (Wümme)",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03357,1230
2010,"Rotenburg (Wümme)",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03357,2880
2010,"Heidekreis",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03358,1305
2010,"Heidekreis",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03358,1105
2010,"Heidekreis",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03358,2410
2010,"Stade",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03359,1860
2010,"Stade",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03359,1540
2010,"Stade",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03359,3400
2010,"Uelzen",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03360,510
2010,"Uelzen",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03360,525
2010,"Uelzen",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03360,1035
2010,"Verden",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03361,945
2010,"Verden",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03361,920
2010,"Verden",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03361,1860
2010,"Statistische Region Lüneburg",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH033,14585
2010,"Statistische Region Lüneburg",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH033,12935
2010,"Statistische Region Lüneburg",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH033,27525
2010,"Delmenhorst, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03401,710
2010,"Delmenhorst, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03401,820
2010,"Delmenhorst, Stadt",insgesamt,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03401,1520
2010,"Emden, Stadt",männlich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03402,595
2010,"Emden, Stadt",weiblich,Kein Aufenthaltstitel nach nationalem Recht erforderlich,Anzahl,RH03402,435
