Year,Gebietseinheit,Geschlecht,Qualifikation,Units,GeoCode,Value
2019,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,5640
2019,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,3349
2019,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,838
2019,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,296
2019,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,28719
2019,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,66388
2018,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,1622
2018,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,948
2018,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2262
2018,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,676
2018,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,545
2018,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,251
2018,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,564
2018,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,602
2018,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,235
2018,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,1067
2018,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,8772
2018,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,10672
2018,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,6266
2018,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,4406
2018,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,1582
2018,"Hameln-Pyrmont",Männer,"Ausbildung unbekannt",Anzahl,K03252,621
2018,"Hildesheim",Männer,"Ausbildung unbekannt",Anzahl,K03254,970
2018,"Holzminden",Männer,"Ausbildung unbekannt",Anzahl,K03255,220
2018,"Nienburg (Weser)",Männer,"Ausbildung unbekannt",Anzahl,K03256,1020
2018,"Schaumburg",Männer,"Ausbildung unbekannt",Anzahl,K03257,516
2018,"Statistische Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K032,15601
2018,"Celle",Männer,"Ausbildung unbekannt",Anzahl,K03351,563
2018,"Cuxhaven",Männer,"Ausbildung unbekannt",Anzahl,K03352,1296
2018,"Harburg",Männer,"Ausbildung unbekannt",Anzahl,K03353,2526
2018,"Lüchow-Dannenberg",Männer,"Ausbildung unbekannt",Anzahl,K03354,166
2018,"Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K03355,716
2018,"Osterholz",Männer,"Ausbildung unbekannt",Anzahl,K03356,366
2018,"Rotenburg (Wümme)",Männer,"Ausbildung unbekannt",Anzahl,K03357,903
2018,"Heidekreis",Männer,"Ausbildung unbekannt",Anzahl,K03358,943
2018,"Stade",Männer,"Ausbildung unbekannt",Anzahl,K03359,1895
2018,"Uelzen",Männer,"Ausbildung unbekannt",Anzahl,K03360,312
2018,"Verden",Männer,"Ausbildung unbekannt",Anzahl,K03361,1262
2018,"Statistische Region Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K033,10948
2018,"Delmenhorst, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03401,356
2018,"Emden, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03402,425
2018,"Oldenburg (Oldb), Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03403,977
2018,"Osnabrück, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03404,1162
2018,"Wilhelmshaven, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03405,388
2018,"Ammerland",Männer,"Ausbildung unbekannt",Anzahl,K03451,1077
2018,"Aurich",Männer,"Ausbildung unbekannt",Anzahl,K03452,1058
2018,"Cloppenburg",Männer,"Ausbildung unbekannt",Anzahl,K03453,3353
2018,"Emsland",Männer,"Ausbildung unbekannt",Anzahl,K03454,4070
2018,"Friesland",Männer,"Ausbildung unbekannt",Anzahl,K03455,348
2018,"Grafschaft Bentheim",Männer,"Ausbildung unbekannt",Anzahl,K03456,1302
2018,"Leer",Männer,"Ausbildung unbekannt",Anzahl,K03457,1184
2018,"Oldenburg",Männer,"Ausbildung unbekannt",Anzahl,K03458,1099
2018,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,5410
2018,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,3118
2018,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,875
2018,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,280
2018,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,26482
2018,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,61803
2017,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,1469
2017,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,902
2017,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2079
2017,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,606
2017,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,497
2017,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,225
2017,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,483
2017,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,514
2017,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,213
2017,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,907
2017,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,7895
2017,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,9877
2017,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,6021
2017,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,3856
2017,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,1333
2017,"Hameln-Pyrmont",Männer,"Ausbildung unbekannt",Anzahl,K03252,580
2017,"Hildesheim",Männer,"Ausbildung unbekannt",Anzahl,K03254,833
2017,"Holzminden",Männer,"Ausbildung unbekannt",Anzahl,K03255,199
2017,"Nienburg (Weser)",Männer,"Ausbildung unbekannt",Anzahl,K03256,754
2017,"Schaumburg",Männer,"Ausbildung unbekannt",Anzahl,K03257,473
2017,"Statistische Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K032,14049
2017,"Celle",Männer,"Ausbildung unbekannt",Anzahl,K03351,475
2017,"Cuxhaven",Männer,"Ausbildung unbekannt",Anzahl,K03352,1138
2017,"Harburg",Männer,"Ausbildung unbekannt",Anzahl,K03353,2177
2017,"Lüchow-Dannenberg",Männer,"Ausbildung unbekannt",Anzahl,K03354,159
2017,"Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K03355,614
2017,"Osterholz",Männer,"Ausbildung unbekannt",Anzahl,K03356,328
2017,"Rotenburg (Wümme)",Männer,"Ausbildung unbekannt",Anzahl,K03357,858
2017,"Heidekreis",Männer,"Ausbildung unbekannt",Anzahl,K03358,826
2017,"Stade",Männer,"Ausbildung unbekannt",Anzahl,K03359,1750
2017,"Uelzen",Männer,"Ausbildung unbekannt",Anzahl,K03360,289
2017,"Verden",Männer,"Ausbildung unbekannt",Anzahl,K03361,1029
2017,"Statistische Region Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K033,9643
2017,"Delmenhorst, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03401,308
2017,"Emden, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03402,336
2017,"Oldenburg (Oldb), Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03403,913
2017,"Osnabrück, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03404,1091
2017,"Wilhelmshaven, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03405,252
2017,"Ammerland",Männer,"Ausbildung unbekannt",Anzahl,K03451,951
2017,"Aurich",Männer,"Ausbildung unbekannt",Anzahl,K03452,972
2017,"Cloppenburg",Männer,"Ausbildung unbekannt",Anzahl,K03453,3174
2017,"Emsland",Männer,"Ausbildung unbekannt",Anzahl,K03454,3667
2017,"Friesland",Männer,"Ausbildung unbekannt",Anzahl,K03455,323
2017,"Grafschaft Bentheim",Männer,"Ausbildung unbekannt",Anzahl,K03456,1181
2017,"Leer",Männer,"Ausbildung unbekannt",Anzahl,K03457,834
2017,"Oldenburg",Männer,"Ausbildung unbekannt",Anzahl,K03458,920
2017,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,4383
2017,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,2909
2017,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,735
2017,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,269
2017,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,23218
2017,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,54805
2016,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,1286
2016,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,811
2016,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2067
2016,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,501
2016,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,428
2016,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,137
2016,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,446
2016,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,439
2016,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,180
2016,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,871
2016,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,7166
2016,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,8863
2016,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,5447
2016,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,3416
2016,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,1189
2016,"Hameln-Pyrmont",Männer,"Ausbildung unbekannt",Anzahl,K03252,503
2016,"Hildesheim",Männer,"Ausbildung unbekannt",Anzahl,K03254,711
2016,"Holzminden",Männer,"Ausbildung unbekannt",Anzahl,K03255,150
2016,"Nienburg (Weser)",Männer,"Ausbildung unbekannt",Anzahl,K03256,677
2016,"Schaumburg",Männer,"Ausbildung unbekannt",Anzahl,K03257,427
2016,"Statistische Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K032,12520
2016,"Celle",Männer,"Ausbildung unbekannt",Anzahl,K03351,418
2016,"Cuxhaven",Männer,"Ausbildung unbekannt",Anzahl,K03352,1020
2016,"Harburg",Männer,"Ausbildung unbekannt",Anzahl,K03353,1862
2016,"Lüchow-Dannenberg",Männer,"Ausbildung unbekannt",Anzahl,K03354,140
2016,"Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K03355,533
2016,"Osterholz",Männer,"Ausbildung unbekannt",Anzahl,K03356,329
2016,"Rotenburg (Wümme)",Männer,"Ausbildung unbekannt",Anzahl,K03357,735
2016,"Heidekreis",Männer,"Ausbildung unbekannt",Anzahl,K03358,673
2016,"Stade",Männer,"Ausbildung unbekannt",Anzahl,K03359,1934
2016,"Uelzen",Männer,"Ausbildung unbekannt",Anzahl,K03360,231
2016,"Verden",Männer,"Ausbildung unbekannt",Anzahl,K03361,768
2016,"Statistische Region Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K033,8643
2016,"Delmenhorst, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03401,259
2016,"Emden, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03402,308
2016,"Oldenburg (Oldb), Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03403,809
2016,"Osnabrück, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03404,1049
2016,"Wilhelmshaven, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03405,254
2016,"Ammerland",Männer,"Ausbildung unbekannt",Anzahl,K03451,1021
2016,"Aurich",Männer,"Ausbildung unbekannt",Anzahl,K03452,820
2016,"Cloppenburg",Männer,"Ausbildung unbekannt",Anzahl,K03453,2240
2016,"Emsland",Männer,"Ausbildung unbekannt",Anzahl,K03454,3261
2016,"Friesland",Männer,"Ausbildung unbekannt",Anzahl,K03455,273
2016,"Grafschaft Bentheim",Männer,"Ausbildung unbekannt",Anzahl,K03456,1191
2016,"Leer",Männer,"Ausbildung unbekannt",Anzahl,K03457,723
2016,"Oldenburg",Männer,"Ausbildung unbekannt",Anzahl,K03458,830
2016,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,3690
2016,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,2712
2016,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,621
2016,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,249
2016,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,20310
2016,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,48639
2015,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,1179
2015,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,778
2015,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2038
2015,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,510
2015,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,443
2015,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,124
2015,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,336
2015,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,357
2015,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,152
2015,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,762
2015,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,6679
2015,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,8166
2015,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,5080
2015,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,3086
2015,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,999
2015,"Hameln-Pyrmont",Männer,"Ausbildung unbekannt",Anzahl,K03252,478
2015,"Hildesheim",Männer,"Ausbildung unbekannt",Anzahl,K03254,586
2015,"Holzminden",Männer,"Ausbildung unbekannt",Anzahl,K03255,124
2015,"Nienburg (Weser)",Männer,"Ausbildung unbekannt",Anzahl,K03256,537
2015,"Schaumburg",Männer,"Ausbildung unbekannt",Anzahl,K03257,400
2015,"Statistische Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K032,11290
2015,"Celle",Männer,"Ausbildung unbekannt",Anzahl,K03351,435
2015,"Cuxhaven",Männer,"Ausbildung unbekannt",Anzahl,K03352,851
2015,"Harburg",Männer,"Ausbildung unbekannt",Anzahl,K03353,1585
2015,"Lüchow-Dannenberg",Männer,"Ausbildung unbekannt",Anzahl,K03354,247
2015,"Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K03355,416
2015,"Osterholz",Männer,"Ausbildung unbekannt",Anzahl,K03356,232
2015,"Rotenburg (Wümme)",Männer,"Ausbildung unbekannt",Anzahl,K03357,630
2015,"Heidekreis",Männer,"Ausbildung unbekannt",Anzahl,K03358,608
2015,"Stade",Männer,"Ausbildung unbekannt",Anzahl,K03359,1974
2015,"Uelzen",Männer,"Ausbildung unbekannt",Anzahl,K03360,209
2015,"Verden",Männer,"Ausbildung unbekannt",Anzahl,K03361,599
2015,"Statistische Region Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K033,7786
2015,"Delmenhorst, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03401,222
2015,"Emden, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03402,362
2015,"Oldenburg (Oldb), Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03403,599
2015,"Osnabrück, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03404,821
2015,"Wilhelmshaven, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03405,212
2015,"Ammerland",Männer,"Ausbildung unbekannt",Anzahl,K03451,782
2015,"Aurich",Männer,"Ausbildung unbekannt",Anzahl,K03452,834
2015,"Cloppenburg",Männer,"Ausbildung unbekannt",Anzahl,K03453,1982
2015,"Emsland",Männer,"Ausbildung unbekannt",Anzahl,K03454,2806
2015,"Friesland",Männer,"Ausbildung unbekannt",Anzahl,K03455,244
2015,"Grafschaft Bentheim",Männer,"Ausbildung unbekannt",Anzahl,K03456,1007
2015,"Leer",Männer,"Ausbildung unbekannt",Anzahl,K03457,667
2015,"Oldenburg",Männer,"Ausbildung unbekannt",Anzahl,K03458,784
2015,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,3225
2015,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,2452
2015,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,456
2015,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,220
2015,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,17675
2015,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,43430
2014,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,1097
2014,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,812
2014,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2035
2014,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,462
2014,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,380
2014,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,121
2014,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,315
2014,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,330
2014,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,158
2014,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,703
2014,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,6413
2014,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,7571
2014,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,4447
2014,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,3124
2014,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,855
2014,"Hameln-Pyrmont",Männer,"Ausbildung unbekannt",Anzahl,K03252,427
2014,"Hildesheim",Männer,"Ausbildung unbekannt",Anzahl,K03254,550
2014,"Holzminden",Männer,"Ausbildung unbekannt",Anzahl,K03255,131
2014,"Nienburg (Weser)",Männer,"Ausbildung unbekannt",Anzahl,K03256,487
2014,"Schaumburg",Männer,"Ausbildung unbekannt",Anzahl,K03257,331
2014,"Statistische Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K032,10352
2014,"Celle",Männer,"Ausbildung unbekannt",Anzahl,K03351,424
2014,"Cuxhaven",Männer,"Ausbildung unbekannt",Anzahl,K03352,850
2014,"Harburg",Männer,"Ausbildung unbekannt",Anzahl,K03353,1299
2014,"Lüchow-Dannenberg",Männer,"Ausbildung unbekannt",Anzahl,K03354,106
2014,"Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K03355,398
2014,"Osterholz",Männer,"Ausbildung unbekannt",Anzahl,K03356,243
2014,"Rotenburg (Wümme)",Männer,"Ausbildung unbekannt",Anzahl,K03357,597
2014,"Heidekreis",Männer,"Ausbildung unbekannt",Anzahl,K03358,576
2014,"Stade",Männer,"Ausbildung unbekannt",Anzahl,K03359,2069
2014,"Uelzen",Männer,"Ausbildung unbekannt",Anzahl,K03360,196
2014,"Verden",Männer,"Ausbildung unbekannt",Anzahl,K03361,492
2014,"Statistische Region Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K033,7250
2014,"Delmenhorst, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03401,236
2014,"Emden, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03402,342
2014,"Oldenburg (Oldb), Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03403,549
2014,"Osnabrück, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03404,789
2014,"Wilhelmshaven, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03405,155
2014,"Ammerland",Männer,"Ausbildung unbekannt",Anzahl,K03451,713
2014,"Aurich",Männer,"Ausbildung unbekannt",Anzahl,K03452,790
2014,"Cloppenburg",Männer,"Ausbildung unbekannt",Anzahl,K03453,1795
2014,"Emsland",Männer,"Ausbildung unbekannt",Anzahl,K03454,1694
2014,"Friesland",Männer,"Ausbildung unbekannt",Anzahl,K03455,203
2014,"Grafschaft Bentheim",Männer,"Ausbildung unbekannt",Anzahl,K03456,802
2014,"Leer",Männer,"Ausbildung unbekannt",Anzahl,K03457,557
2014,"Oldenburg",Männer,"Ausbildung unbekannt",Anzahl,K03458,563
2014,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,2642
2014,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,2044
2014,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,375
2014,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,198
2014,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,14447
2014,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,38462
2013,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,1024
2013,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,800
2013,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2114
2013,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,396
2013,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,309
2013,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,108
2013,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,259
2013,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,272
2013,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,129
2013,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,678
2013,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,6089
2013,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,7120
2013,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,4272
2013,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,2848
2013,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,691
2013,"Hameln-Pyrmont",Männer,"Ausbildung unbekannt",Anzahl,K03252,412
2013,"Hildesheim",Männer,"Ausbildung unbekannt",Anzahl,K03254,525
2013,"Holzminden",Männer,"Ausbildung unbekannt",Anzahl,K03255,111
2013,"Nienburg (Weser)",Männer,"Ausbildung unbekannt",Anzahl,K03256,461
2013,"Schaumburg",Männer,"Ausbildung unbekannt",Anzahl,K03257,262
2013,"Statistische Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K032,9582
2013,"Celle",Männer,"Ausbildung unbekannt",Anzahl,K03351,390
2013,"Cuxhaven",Männer,"Ausbildung unbekannt",Anzahl,K03352,704
2013,"Harburg",Männer,"Ausbildung unbekannt",Anzahl,K03353,1124
2013,"Lüchow-Dannenberg",Männer,"Ausbildung unbekannt",Anzahl,K03354,79
2013,"Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K03355,363
2013,"Osterholz",Männer,"Ausbildung unbekannt",Anzahl,K03356,210
2013,"Rotenburg (Wümme)",Männer,"Ausbildung unbekannt",Anzahl,K03357,479
2013,"Heidekreis",Männer,"Ausbildung unbekannt",Anzahl,K03358,552
2013,"Stade",Männer,"Ausbildung unbekannt",Anzahl,K03359,2008
2013,"Uelzen",Männer,"Ausbildung unbekannt",Anzahl,K03360,179
2013,"Verden",Männer,"Ausbildung unbekannt",Anzahl,K03361,407
2013,"Statistische Region Lüneburg",Männer,"Ausbildung unbekannt",Anzahl,K033,6495
2013,"Delmenhorst, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03401,216
2013,"Emden, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03402,274
2013,"Oldenburg (Oldb), Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03403,531
2013,"Osnabrück, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03404,869
2013,"Wilhelmshaven, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03405,156
2013,"Ammerland",Männer,"Ausbildung unbekannt",Anzahl,K03451,672
2013,"Aurich",Männer,"Ausbildung unbekannt",Anzahl,K03452,485
2013,"Cloppenburg",Männer,"Ausbildung unbekannt",Anzahl,K03453,1564
2013,"Emsland",Männer,"Ausbildung unbekannt",Anzahl,K03454,1401
2013,"Friesland",Männer,"Ausbildung unbekannt",Anzahl,K03455,186
2013,"Grafschaft Bentheim",Männer,"Ausbildung unbekannt",Anzahl,K03456,792
2013,"Leer",Männer,"Ausbildung unbekannt",Anzahl,K03457,591
2013,"Oldenburg",Männer,"Ausbildung unbekannt",Anzahl,K03458,475
2013,"Osnabrück",Männer,"Ausbildung unbekannt",Anzahl,K03459,2110
2013,"Vechta",Männer,"Ausbildung unbekannt",Anzahl,K03460,1941
2013,"Wesermarsch",Männer,"Ausbildung unbekannt",Anzahl,K03461,297
2013,"Wittmund",Männer,"Ausbildung unbekannt",Anzahl,K03462,165
2013,"Statistische Region Weser-Ems",Männer,"Ausbildung unbekannt",Anzahl,K034,12725
2013,"Niedersachsen",Männer,"Ausbildung unbekannt",Anzahl,K030,34891
2012,"Braunschweig, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03101,994
2012,"Salzgitter, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03102,809
2012,"Wolfsburg, Stadt",Männer,"Ausbildung unbekannt",Anzahl,K03103,2220
2012,"Gifhorn",Männer,"Ausbildung unbekannt",Anzahl,K03151,317
2012,"Goslar",Männer,"Ausbildung unbekannt",Anzahl,K03153,276
2012,"Helmstedt",Männer,"Ausbildung unbekannt",Anzahl,K03154,91
2012,"Northeim",Männer,"Ausbildung unbekannt",Anzahl,K03155,224
2012,"Peine",Männer,"Ausbildung unbekannt",Anzahl,K03157,256
2012,"Wolfenbüttel",Männer,"Ausbildung unbekannt",Anzahl,K03158,135
2012,"Göttingen",Männer,"Ausbildung unbekannt",Anzahl,K03159,639
2012,"Statistische Region Braunschweig",Männer,"Ausbildung unbekannt",Anzahl,K031,5961
2012,"Region Hannover",Männer,"Ausbildung unbekannt",Anzahl,K03241,6699
2012,"dav. Hannover, Lhst.",Männer,"Ausbildung unbekannt",Anzahl,K03241001,4144
2012,"dav. Hannover, Umland",Männer,"Ausbildung unbekannt",Anzahl,K03241999,2555
2012,"Diepholz",Männer,"Ausbildung unbekannt",Anzahl,K03251,672
