Year,Gebietseinheit,Nationalität,Units,GeoCode,Value
2010,"Region Hannover",Insgesamt,Anzahl,K03241,133623
2010,"dav. Hannover, Lhst.",Insgesamt,Anzahl,K03241001,80678
2010,"dav. Hannover, Umland",Insgesamt,Anzahl,K03241999,52945
2010,"Diepholz",Insgesamt,Anzahl,K03251,14893
2010,"Hameln-Pyrmont",Insgesamt,Anzahl,K03252,15887
2010,"Hildesheim",Insgesamt,Anzahl,K03254,28309
2010,"Holzminden",Insgesamt,Anzahl,K03255,7397
2010,"Nienburg (Weser)",Insgesamt,Anzahl,K03256,10946
2010,"Schaumburg",Insgesamt,Anzahl,K03257,14941
2010,"Statistische Region Hannover",Insgesamt,Anzahl,K032,225996
2010,"Celle",Insgesamt,Anzahl,K03351,19029
2010,"Cuxhaven",Insgesamt,Anzahl,K03352,16591
2010,"Harburg",Insgesamt,Anzahl,K03353,14916
2010,"Lüchow-Dannenberg",Insgesamt,Anzahl,K03354,5198
2010,"Lüneburg",Insgesamt,Anzahl,K03355,16972
2010,"Osterholz",Insgesamt,Anzahl,K03356,6692
2010,"Rotenburg (Wümme)",Insgesamt,Anzahl,K03357,11225
2010,"Heidekreis",Insgesamt,Anzahl,K03358,11239
2010,"Stade",Insgesamt,Anzahl,K03359,16854
2010,"Uelzen",Insgesamt,Anzahl,K03360,8061
2010,"Verden",Insgesamt,Anzahl,K03361,10803
2010,"Statistische Region Lüneburg",Insgesamt,Anzahl,K033,137580
2010,"Delmenhorst, Stadt",Insgesamt,Anzahl,K03401,12436
2010,"Emden, Stadt",Insgesamt,Anzahl,K03402,6825
2010,"Oldenburg (Oldb), Stadt",Insgesamt,Anzahl,K03403,19959
2010,"Osnabrück, Stadt",Insgesamt,Anzahl,K03404,19835
2010,"Wilhelmshaven, Stadt",Insgesamt,Anzahl,K03405,13021
2010,"Ammerland",Insgesamt,Anzahl,K03451,7760
2010,"Aurich",Insgesamt,Anzahl,K03452,17958
2010,"Cloppenburg",Insgesamt,Anzahl,K03453,11140
2010,"Emsland",Insgesamt,Anzahl,K03454,15781
2010,"Friesland",Insgesamt,Anzahl,K03455,7903
2010,"Grafschaft Bentheim",Insgesamt,Anzahl,K03456,8139
2010,"Leer",Insgesamt,Anzahl,K03457,12991
2010,"Oldenburg",Insgesamt,Anzahl,K03458,8204
2010,"Osnabrück",Insgesamt,Anzahl,K03459,22357
2010,"Vechta",Insgesamt,Anzahl,K03460,7285
2010,"Wesermarsch",Insgesamt,Anzahl,K03461,9348
2010,"Wittmund",Insgesamt,Anzahl,K03462,5102
2010,"Statistische Region Weser-Ems",Insgesamt,Anzahl,K034,206044
2010,"Niedersachsen",Insgesamt,Anzahl,K030,727081
2022,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,14768
2022,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,7236
2022,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,5415
2022,"Gifhorn",Deutsche,Anzahl,K03151,6194
2022,"Goslar",Deutsche,Anzahl,K03153,9146
2022,"Helmstedt",Deutsche,Anzahl,K03154,4765
2022,"Northeim",Deutsche,Anzahl,K03155,6704
2022,"Peine",Deutsche,Anzahl,K03157,6703
2022,"Wolfenbüttel",Deutsche,Anzahl,K03158,5662
2022,"Göttingen",Deutsche,Anzahl,K03159,16574
2022,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,83157
2022,"Region Hannover",Deutsche,Anzahl,K03241,70855
2022,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,41382
2022,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,29473
2022,"Diepholz",Deutsche,Anzahl,K03251,8140
2022,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,8980
2022,"Hildesheim",Deutsche,Anzahl,K03254,15374
2022,"Holzminden",Deutsche,Anzahl,K03255,4088
2022,"Nienburg (Weser)",Deutsche,Anzahl,K03256,6565
2022,"Schaumburg",Deutsche,Anzahl,K03257,7003
2022,"Statistische Region Hannover",Deutsche,Anzahl,K032,121005
2022,"Celle",Deutsche,Anzahl,K03351,11027
2022,"Cuxhaven",Deutsche,Anzahl,K03352,9101
2022,"Harburg",Deutsche,Anzahl,K03353,8714
2022,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,3170
2022,"Lüneburg",Deutsche,Anzahl,K03355,9401
2022,"Osterholz",Deutsche,Anzahl,K03356,3336
2022,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,5832
2022,"Heidekreis",Deutsche,Anzahl,K03358,6885
2022,"Stade",Deutsche,Anzahl,K03359,9847
2022,"Uelzen",Deutsche,Anzahl,K03360,4884
2022,"Verden",Deutsche,Anzahl,K03361,4872
2022,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,77049
2022,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,6473
2022,"Emden, Stadt",Deutsche,Anzahl,K03402,4164
2022,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,11778
2022,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,10347
2022,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,8266
2022,"Ammerland",Deutsche,Anzahl,K03451,4487
2022,"Aurich",Deutsche,Anzahl,K03452,10951
2022,"Cloppenburg",Deutsche,Anzahl,K03453,6427
2022,"Emsland",Deutsche,Anzahl,K03454,10236
2022,"Friesland",Deutsche,Anzahl,K03455,4038
2022,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,4618
2022,"Leer",Deutsche,Anzahl,K03457,7634
2022,"Oldenburg",Deutsche,Anzahl,K03458,4241
2022,"Osnabrück",Deutsche,Anzahl,K03459,10190
2022,"Vechta",Deutsche,Anzahl,K03460,3908
2022,"Wesermarsch",Deutsche,Anzahl,K03461,4848
2022,"Wittmund",Deutsche,Anzahl,K03462,2927
2022,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,115543
2022,"Niedersachsen",Deutsche,Anzahl,K030,396749
2021,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,15237
2021,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,7423
2021,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,5561
2021,"Gifhorn",Deutsche,Anzahl,K03151,6451
2021,"Goslar",Deutsche,Anzahl,K03153,9526
2021,"Helmstedt",Deutsche,Anzahl,K03154,5257
2021,"Northeim",Deutsche,Anzahl,K03155,6854
2021,"Peine",Deutsche,Anzahl,K03157,6903
2021,"Wolfenbüttel",Deutsche,Anzahl,K03158,5885
2021,"Göttingen",Deutsche,Anzahl,K03159,17405
2021,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,86512
2021,"Region Hannover",Deutsche,Anzahl,K03241,74811
2021,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,43619
2021,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,31192
2021,"Diepholz",Deutsche,Anzahl,K03251,8435
2021,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,9106
2021,"Hildesheim",Deutsche,Anzahl,K03254,16029
2021,"Holzminden",Deutsche,Anzahl,K03255,4373
2021,"Nienburg (Weser)",Deutsche,Anzahl,K03256,6682
2021,"Schaumburg",Deutsche,Anzahl,K03257,7527
2021,"Statistische Region Hannover",Deutsche,Anzahl,K032,126953
2021,"Celle",Deutsche,Anzahl,K03351,11515
2021,"Cuxhaven",Deutsche,Anzahl,K03352,9612
2021,"Harburg",Deutsche,Anzahl,K03353,9040
2021,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,3371
2021,"Lüneburg",Deutsche,Anzahl,K03355,9700
2021,"Osterholz",Deutsche,Anzahl,K03356,3568
2021,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,6116
2021,"Heidekreis",Deutsche,Anzahl,K03358,7170
2021,"Stade",Deutsche,Anzahl,K03359,10408
2021,"Uelzen",Deutsche,Anzahl,K03360,4956
2021,"Verden",Deutsche,Anzahl,K03361,5133
2021,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,80609
2021,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,6792
2021,"Emden, Stadt",Deutsche,Anzahl,K03402,4540
2021,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,12358
2021,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,10913
2021,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,8491
2021,"Ammerland",Deutsche,Anzahl,K03451,4748
2021,"Aurich",Deutsche,Anzahl,K03452,11919
2021,"Cloppenburg",Deutsche,Anzahl,K03453,6675
2021,"Emsland",Deutsche,Anzahl,K03454,10736
2021,"Friesland",Deutsche,Anzahl,K03455,4104
2021,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,4798
2021,"Leer",Deutsche,Anzahl,K03457,7874
2021,"Oldenburg",Deutsche,Anzahl,K03458,4402
2021,"Osnabrück",Deutsche,Anzahl,K03459,10634
2021,"Vechta",Deutsche,Anzahl,K03460,4160
2021,"Wesermarsch",Deutsche,Anzahl,K03461,5214
2021,"Wittmund",Deutsche,Anzahl,K03462,3020
2021,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,121368
2021,"Niedersachsen",Deutsche,Anzahl,K030,415442
2020,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,15922
2020,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,7767
2020,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,5643
2020,"Gifhorn",Deutsche,Anzahl,K03151,6827
2020,"Goslar",Deutsche,Anzahl,K03153,10021
2020,"Helmstedt",Deutsche,Anzahl,K03154,5622
2020,"Northeim",Deutsche,Anzahl,K03155,7166
2020,"Peine",Deutsche,Anzahl,K03157,7238
2020,"Wolfenbüttel",Deutsche,Anzahl,K03158,6083
2020,"Göttingen",Deutsche,Anzahl,K03159,18133
2020,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,90412
2020,"Region Hannover",Deutsche,Anzahl,K03241,78408
2020,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,45789
2020,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,32614
2020,"Diepholz",Deutsche,Anzahl,K03251,9053
2020,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,9573
2020,"Hildesheim",Deutsche,Anzahl,K03254,16620
2020,"Holzminden",Deutsche,Anzahl,K03255,4563
2020,"Nienburg (Weser)",Deutsche,Anzahl,K03256,7066
2020,"Schaumburg",Deutsche,Anzahl,K03257,7930
2020,"Statistische Region Hannover",Deutsche,Anzahl,K032,133218
2020,"Celle",Deutsche,Anzahl,K03351,12002
2020,"Cuxhaven",Deutsche,Anzahl,K03352,9999
2020,"Harburg",Deutsche,Anzahl,K03353,9457
2020,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,3580
2020,"Lüneburg",Deutsche,Anzahl,K03355,10315
2020,"Osterholz",Deutsche,Anzahl,K03356,3746
2020,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,6463
2020,"Heidekreis",Deutsche,Anzahl,K03358,7629
2020,"Stade",Deutsche,Anzahl,K03359,10953
2020,"Uelzen",Deutsche,Anzahl,K03360,5035
2020,"Verden",Deutsche,Anzahl,K03361,5490
2020,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,84669
2020,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,7242
2020,"Emden, Stadt",Deutsche,Anzahl,K03402,4753
2020,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,13133
2020,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,11473
2020,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,8770
2020,"Ammerland",Deutsche,Anzahl,K03451,5181
2020,"Aurich",Deutsche,Anzahl,K03452,12672
2020,"Cloppenburg",Deutsche,Anzahl,K03453,7013
2020,"Emsland",Deutsche,Anzahl,K03454,11453
2020,"Friesland",Deutsche,Anzahl,K03455,4272
2020,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,5055
2020,"Leer",Deutsche,Anzahl,K03457,7978
2020,"Oldenburg",Deutsche,Anzahl,K03458,4553
2020,"Osnabrück",Deutsche,Anzahl,K03459,11137
2020,"Vechta",Deutsche,Anzahl,K03460,4381
2020,"Wesermarsch",Deutsche,Anzahl,K03461,5531
2020,"Wittmund",Deutsche,Anzahl,K03462,3191
2020,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,127788
2020,"Niedersachsen",Deutsche,Anzahl,K030,436092
2019,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,15270
2019,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,7962
2019,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,5426
2019,"Gifhorn",Deutsche,Anzahl,K03151,6814
2019,"Goslar",Deutsche,Anzahl,K03153,9906
2019,"Helmstedt",Deutsche,Anzahl,K03154,5573
2019,"Northeim",Deutsche,Anzahl,K03155,7350
2019,"Peine",Deutsche,Anzahl,K03157,7320
2019,"Wolfenbüttel",Deutsche,Anzahl,K03158,6238
2019,"Göttingen",Deutsche,Anzahl,K03159,17778
2019,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,89637
2019,"Region Hannover",Deutsche,Anzahl,K03241,76107
2019,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,44632
2019,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,31475
2019,"Diepholz",Deutsche,Anzahl,K03251,8972
2019,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,9581
2019,"Hildesheim",Deutsche,Anzahl,K03254,16477
2019,"Holzminden",Deutsche,Anzahl,K03255,4652
2019,"Nienburg (Weser)",Deutsche,Anzahl,K03256,7048
2019,"Schaumburg",Deutsche,Anzahl,K03257,8336
2019,"Statistische Region Hannover",Deutsche,Anzahl,K032,131173
2019,"Celle",Deutsche,Anzahl,K03351,12259
2019,"Cuxhaven",Deutsche,Anzahl,K03352,10081
2019,"Harburg",Deutsche,Anzahl,K03353,9082
2019,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,3643
2019,"Lüneburg",Deutsche,Anzahl,K03355,10172
2019,"Osterholz",Deutsche,Anzahl,K03356,3680
2019,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,6333
2019,"Heidekreis",Deutsche,Anzahl,K03358,7872
2019,"Stade",Deutsche,Anzahl,K03359,10749
2019,"Uelzen",Deutsche,Anzahl,K03360,4876
2019,"Verden",Deutsche,Anzahl,K03361,5666
2019,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,84413
2019,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,7101
2019,"Emden, Stadt",Deutsche,Anzahl,K03402,4838
2019,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,12741
2019,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,11356
2019,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,8733
2019,"Ammerland",Deutsche,Anzahl,K03451,4792
2019,"Aurich",Deutsche,Anzahl,K03452,12424
2019,"Cloppenburg",Deutsche,Anzahl,K03453,6857
2019,"Emsland",Deutsche,Anzahl,K03454,11281
2019,"Friesland",Deutsche,Anzahl,K03455,4463
2019,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,4973
2019,"Leer",Deutsche,Anzahl,K03457,8043
2019,"Oldenburg",Deutsche,Anzahl,K03458,4518
2019,"Osnabrück",Deutsche,Anzahl,K03459,11410
2019,"Vechta",Deutsche,Anzahl,K03460,4194
2019,"Wesermarsch",Deutsche,Anzahl,K03461,5668
2019,"Wittmund",Deutsche,Anzahl,K03462,2979
2019,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,126371
2019,"Niedersachsen",Deutsche,Anzahl,K030,431594
2018,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,15934
2018,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,8314
2018,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,5673
2018,"Gifhorn",Deutsche,Anzahl,K03151,7323
2018,"Goslar",Deutsche,Anzahl,K03153,10616
2018,"Helmstedt",Deutsche,Anzahl,K03154,5868
2018,"Northeim",Deutsche,Anzahl,K03155,7683
2018,"Peine",Deutsche,Anzahl,K03157,7667
2018,"Wolfenbüttel",Deutsche,Anzahl,K03158,6641
2018,"Göttingen",Deutsche,Anzahl,K03159,18964
2018,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,94683
2018,"Region Hannover",Deutsche,Anzahl,K03241,80721
2018,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,47077
2018,"Diepholz",Deutsche,Anzahl,K03251,9815
2018,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,10303
2018,"Hildesheim",Deutsche,Anzahl,K03254,17686
2018,"Holzminden",Deutsche,Anzahl,K03255,4871
2018,"Nienburg (Weser)",Deutsche,Anzahl,K03256,7328
2018,"Schaumburg",Deutsche,Anzahl,K03257,8990
2018,"Statistische Region Hannover",Deutsche,Anzahl,K032,139714
2018,"Celle",Deutsche,Anzahl,K03351,12869
2018,"Cuxhaven",Deutsche,Anzahl,K03352,10672
2018,"Harburg",Deutsche,Anzahl,K03353,9669
2018,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,3660
2018,"Lüneburg",Deutsche,Anzahl,K03355,10877
2018,"Osterholz",Deutsche,Anzahl,K03356,3944
2018,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,6843
2018,"Heidekreis",Deutsche,Anzahl,K03358,8317
2018,"Stade",Deutsche,Anzahl,K03359,11523
2018,"Uelzen",Deutsche,Anzahl,K03360,5356
2018,"Verden",Deutsche,Anzahl,K03361,6060
2018,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,89790
2018,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,7497
2018,"Emden, Stadt",Deutsche,Anzahl,K03402,4931
2018,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,13674
2018,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,11961
2018,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,9274
2018,"Ammerland",Deutsche,Anzahl,K03451,5238
2018,"Aurich",Deutsche,Anzahl,K03452,12745
2018,"Cloppenburg",Deutsche,Anzahl,K03453,7153
2018,"Emsland",Deutsche,Anzahl,K03454,12331
2018,"Friesland",Deutsche,Anzahl,K03455,4786
2018,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,5341
2018,"Leer",Deutsche,Anzahl,K03457,8743
2018,"Oldenburg",Deutsche,Anzahl,K03458,4953
2018,"Osnabrück",Deutsche,Anzahl,K03459,12491
2018,"Vechta",Deutsche,Anzahl,K03460,4283
2018,"Wesermarsch",Deutsche,Anzahl,K03461,6101
2018,"Wittmund",Deutsche,Anzahl,K03462,3226
2018,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,134728
2018,"Niedersachsen",Deutsche,Anzahl,K030,458915
2014,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,19589
2014,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,9322
2014,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,6470
2014,"Gifhorn",Deutsche,Anzahl,K03151,8661
2014,"Göttingen",Deutsche,Anzahl,K03159,18034
2014,"Goslar",Deutsche,Anzahl,K03153,13199
2014,"Helmstedt",Deutsche,Anzahl,K03154,7139
2014,"Northeim",Deutsche,Anzahl,K03155,9499
2014,"Osterode",Deutsche,Anzahl,,6325
2014,"Peine",Deutsche,Anzahl,K03157,9571
2014,"Wolfenbüttel",Deutsche,Anzahl,K03158,8620
2014,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,116429
2014,"Region Hannover",Deutsche,Anzahl,K03241,94681
2014,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,54466
2014,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,40215
2014,"Diepholz",Deutsche,Anzahl,K03251,11922
2014,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,12673
2014,"Hildesheim",Deutsche,Anzahl,K03254,22023
2014,"Holzminden",Deutsche,Anzahl,K03255,6043
2014,"Nienburg (Weser)",Deutsche,Anzahl,K03256,8707
2014,"Schaumburg",Deutsche,Anzahl,K03257,11297
2014,"Statistische Region Hannover",Deutsche,Anzahl,K032,167346
2014,"Celle",Deutsche,Anzahl,K03351,15219
2014,"Cuxhaven",Deutsche,Anzahl,K03352,12826
2014,"Harburg",Deutsche,Anzahl,K03353,11496
2014,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,4565
2014,"Lüneburg",Deutsche,Anzahl,K03355,13511
2014,"Osterholz",Deutsche,Anzahl,K03356,5049
2014,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,8579
2014,"Heidekreis",Deutsche,Anzahl,K03358,10148
2014,"Stade",Deutsche,Anzahl,K03359,13864
2014,"Uelzen",Deutsche,Anzahl,K03360,6634
2014,"Verden",Deutsche,Anzahl,K03361,7889
2014,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,109780
2014,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,9028
2014,"Emden, Stadt",Deutsche,Anzahl,K03402,5417
2014,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,16022
2014,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,14403
2014,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,11012
2014,"Ammerland",Deutsche,Anzahl,K03451,6466
2014,"Aurich",Deutsche,Anzahl,K03452,15070
2014,"Cloppenburg",Deutsche,Anzahl,K03453,9492
2014,"Emsland",Deutsche,Anzahl,K03454,15354
2014,"Friesland",Deutsche,Anzahl,K03455,6381
2014,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,6887
2014,"Leer",Deutsche,Anzahl,K03457,11117
2014,"Oldenburg",Deutsche,Anzahl,K03458,6825
2014,"Osnabrück",Deutsche,Anzahl,K03459,16997
2014,"Vechta",Deutsche,Anzahl,K03460,5174
2014,"Wesermarsch",Deutsche,Anzahl,K03461,7637
2014,"Wittmund",Deutsche,Anzahl,K03462,4330
2014,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,167612
2014,"Niedersachsen",Deutsche,Anzahl,K030,561167
2012,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,20717
2012,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,9267
2012,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,6727
2012,"Gifhorn",Deutsche,Anzahl,K03151,9385
2012,"Göttingen",Deutsche,Anzahl,K03159,19130
2012,"Goslar",Deutsche,Anzahl,K03153,13598
2012,"Helmstedt",Deutsche,Anzahl,K03154,7235
2012,"Northeim",Deutsche,Anzahl,K03155,9666
2012,"Osterode",Deutsche,Anzahl,,6912
2012,"Peine",Deutsche,Anzahl,K03157,10365
2012,"Wolfenbüttel",Deutsche,Anzahl,K03158,8858
2012,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,121860
2012,"Region Hannover",Deutsche,Anzahl,K03241,93392
2012,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,53747
2012,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,39645
2012,"Diepholz",Deutsche,Anzahl,K03251,12147
2012,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,12554
2012,"Hildesheim",Deutsche,Anzahl,K03254,22223
2012,"Holzminden",Deutsche,Anzahl,K03255,6058
2012,"Nienburg (Weser)",Deutsche,Anzahl,K03256,8516
2012,"Schaumburg",Deutsche,Anzahl,K03257,11663
2012,"Statistische Region Hannover",Deutsche,Anzahl,K032,166553
2012,"Celle",Deutsche,Anzahl,K03351,15133
2012,"Cuxhaven",Deutsche,Anzahl,K03352,12808
2012,"Harburg",Deutsche,Anzahl,K03353,11601
2012,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,4593
2012,"Lüneburg",Deutsche,Anzahl,K03355,14011
2012,"Osterholz",Deutsche,Anzahl,K03356,4989
2012,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,8835
2012,"Heidekreis",Deutsche,Anzahl,K03358,10311
2012,"Stade",Deutsche,Anzahl,K03359,14144
2012,"Uelzen",Deutsche,Anzahl,K03360,6749
2012,"Verden",Deutsche,Anzahl,K03361,8295
2012,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,111469
2012,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,9077
2012,"Emden, Stadt",Deutsche,Anzahl,K03402,5594
2012,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,15771
2012,"Osnabrück, Stadt",Deutsche,Anzahl,K03404,14394
2012,"Wilhelmshaven, Stadt",Deutsche,Anzahl,K03405,10940
2012,"Ammerland",Deutsche,Anzahl,K03451,6478
2012,"Aurich",Deutsche,Anzahl,K03452,15627
2012,"Cloppenburg",Deutsche,Anzahl,K03453,8935
2012,"Emsland",Deutsche,Anzahl,K03454,15200
2012,"Friesland",Deutsche,Anzahl,K03455,6376
2012,"Grafschaft Bentheim",Deutsche,Anzahl,K03456,6797
2012,"Leer",Deutsche,Anzahl,K03457,11167
2012,"Oldenburg",Deutsche,Anzahl,K03458,6867
2012,"Osnabrück",Deutsche,Anzahl,K03459,17725
2012,"Vechta",Deutsche,Anzahl,K03460,5300
2012,"Wesermarsch",Deutsche,Anzahl,K03461,7468
2012,"Wittmund",Deutsche,Anzahl,K03462,4462
2012,"Statistische Region Weser-Ems",Deutsche,Anzahl,K034,168178
2012,"Niedersachsen",Deutsche,Anzahl,K030,568060
2011,"Braunschweig, Stadt",Deutsche,Anzahl,K03101,21301
2011,"Salzgitter, Stadt",Deutsche,Anzahl,K03102,9259
2011,"Wolfsburg, Stadt",Deutsche,Anzahl,K03103,6987
2011,"Gifhorn",Deutsche,Anzahl,K03151,9919
2011,"Göttingen",Deutsche,Anzahl,K03159,19671
2011,"Goslar",Deutsche,Anzahl,K03153,13841
2011,"Helmstedt",Deutsche,Anzahl,K03154,7388
2011,"Northeim",Deutsche,Anzahl,K03155,9965
2011,"Osterode",Deutsche,Anzahl,,7194
2011,"Peine",Deutsche,Anzahl,K03157,10559
2011,"Wolfenbüttel",Deutsche,Anzahl,K03158,9093
2011,"Statistische Region Braunschweig",Deutsche,Anzahl,K031,125177
2011,"Region Hannover",Deutsche,Anzahl,K03241,92768
2011,"dav. Hannover, Lhst.",Deutsche,Anzahl,K03241001,53404
2011,"dav. Hannover, Umland",Deutsche,Anzahl,K03241999,39364
2011,"Diepholz",Deutsche,Anzahl,K03251,12259
2011,"Hameln-Pyrmont",Deutsche,Anzahl,K03252,12645
2011,"Hildesheim",Deutsche,Anzahl,K03254,22460
2011,"Holzminden",Deutsche,Anzahl,K03255,6163
2011,"Nienburg (Weser)",Deutsche,Anzahl,K03256,8864
2011,"Schaumburg",Deutsche,Anzahl,K03257,11794
2011,"Statistische Region Hannover",Deutsche,Anzahl,K032,166953
2011,"Celle",Deutsche,Anzahl,K03351,15241
2011,"Cuxhaven",Deutsche,Anzahl,K03352,13352
2011,"Harburg",Deutsche,Anzahl,K03353,11749
2011,"Lüchow-Dannenberg",Deutsche,Anzahl,K03354,4524
2011,"Lüneburg",Deutsche,Anzahl,K03355,14195
2011,"Osterholz",Deutsche,Anzahl,K03356,5208
2011,"Rotenburg (Wümme)",Deutsche,Anzahl,K03357,9388
2011,"Heidekreis",Deutsche,Anzahl,K03358,10134
2011,"Stade",Deutsche,Anzahl,K03359,14250
2011,"Uelzen",Deutsche,Anzahl,K03360,6830
2011,"Verden",Deutsche,Anzahl,K03361,8552
2011,"Statistische Region Lüneburg",Deutsche,Anzahl,K033,113423
2011,"Delmenhorst, Stadt",Deutsche,Anzahl,K03401,9049
2011,"Emden, Stadt",Deutsche,Anzahl,K03402,5789
2011,"Oldenburg (Oldb), Stadt",Deutsche,Anzahl,K03403,15756
