Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value
2011,"Osterholz",Rumänien,Anzahl,K03356,64
2011,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,141
2011,"Heidekreis",Rumänien,Anzahl,K03358,58
2011,"Stade",Rumänien,Anzahl,K03359,152
2011,"Uelzen",Rumänien,Anzahl,K03360,51
2011,"Verden",Rumänien,Anzahl,K03361,54
2011,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,1012
2011,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,47
2011,"Emden, Stadt",Rumänien,Anzahl,K03402,80
2011,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,162
2011,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,263
2011,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,74
2011,"Ammerland",Rumänien,Anzahl,K03451,93
2011,"Aurich",Rumänien,Anzahl,K03452,74
2011,"Cloppenburg",Rumänien,Anzahl,K03453,1109
2011,"Emsland",Rumänien,Anzahl,K03454,985
2011,"Friesland",Rumänien,Anzahl,K03455,45
2011,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,178
2011,"Leer",Rumänien,Anzahl,K03457,204
2011,"Oldenburg",Rumänien,Anzahl,K03458,246
2011,"Osnabrück",Rumänien,Anzahl,K03459,723
2011,"Vechta",Rumänien,Anzahl,K03460,641
2011,"Wesermarsch",Rumänien,Anzahl,K03461,120
2011,"Wittmund",Rumänien,Anzahl,K03462,22
2011,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,5066
2011,"Niedersachsen",Rumänien,Anzahl,K030,9101
2012,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,239
2012,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,169
2012,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,127
2012,"Gifhorn",Rumänien,Anzahl,K03151,103
2012,"Goslar",Rumänien,Anzahl,K03153,119
2012,"Helmstedt",Rumänien,Anzahl,K03154,58
2012,"Northeim",Rumänien,Anzahl,K03155,87
2012,"Peine",Rumänien,Anzahl,K03157,58
2012,"Wolfenbüttel",Rumänien,Anzahl,K03158,57
2012,"Göttingen",Rumänien,Anzahl,K03159,246
2012,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,1263
2012,"Region Hannover",Rumänien,Anzahl,K03241,1756
2012,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,1217
2012,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,539
2012,"Diepholz",Rumänien,Anzahl,K03251,320
2012,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,188
2012,"Hildesheim",Rumänien,Anzahl,K03254,222
2012,"Holzminden",Rumänien,Anzahl,K03255,27
2012,"Nienburg (Weser)",Rumänien,Anzahl,K03256,160
2012,"Schaumburg",Rumänien,Anzahl,K03257,83
2012,"Statistische Region Hannover",Rumänien,Anzahl,K032,2756
2012,"Celle",Rumänien,Anzahl,K03351,143
2012,"Cuxhaven",Rumänien,Anzahl,K03352,61
2012,"Harburg",Rumänien,Anzahl,K03353,216
2012,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,106
2012,"Lüneburg",Rumänien,Anzahl,K03355,129
2012,"Osterholz",Rumänien,Anzahl,K03356,70
2012,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,186
2012,"Heidekreis",Rumänien,Anzahl,K03358,86
2012,"Stade",Rumänien,Anzahl,K03359,196
2012,"Uelzen",Rumänien,Anzahl,K03360,64
2012,"Verden",Rumänien,Anzahl,K03361,76
2012,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,1333
2012,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,86
2012,"Emden, Stadt",Rumänien,Anzahl,K03402,102
2012,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,199
2012,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,415
2012,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,98
2012,"Ammerland",Rumänien,Anzahl,K03451,136
2012,"Aurich",Rumänien,Anzahl,K03452,101
2012,"Cloppenburg",Rumänien,Anzahl,K03453,1393
2012,"Emsland",Rumänien,Anzahl,K03454,1411
2012,"Friesland",Rumänien,Anzahl,K03455,47
2012,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,198
2012,"Leer",Rumänien,Anzahl,K03457,273
2012,"Oldenburg",Rumänien,Anzahl,K03458,410
2012,"Osnabrück",Rumänien,Anzahl,K03459,1084
2012,"Vechta",Rumänien,Anzahl,K03460,769
2012,"Wesermarsch",Rumänien,Anzahl,K03461,126
2012,"Wittmund",Rumänien,Anzahl,K03462,37
2012,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,6885
2012,"Niedersachsen",Rumänien,Anzahl,K030,12237
2013,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,269
2013,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,243
2013,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,162
2013,"Gifhorn",Rumänien,Anzahl,K03151,130
2013,"Goslar",Rumänien,Anzahl,K03153,125
2013,"Helmstedt",Rumänien,Anzahl,K03154,64
2013,"Northeim",Rumänien,Anzahl,K03155,150
2013,"Peine",Rumänien,Anzahl,K03157,77
2013,"Wolfenbüttel",Rumänien,Anzahl,K03158,83
2013,"Göttingen",Rumänien,Anzahl,K03159,279
2013,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,1582
2013,"Region Hannover",Rumänien,Anzahl,K03241,2338
2013,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,1567
2013,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,771
2013,"Diepholz",Rumänien,Anzahl,K03251,730
2013,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,342
2013,"Hildesheim",Rumänien,Anzahl,K03254,305
2013,"Holzminden",Rumänien,Anzahl,K03255,20
2013,"Nienburg (Weser)",Rumänien,Anzahl,K03256,240
2013,"Schaumburg",Rumänien,Anzahl,K03257,111
2013,"Statistische Region Hannover",Rumänien,Anzahl,K032,4086
2013,"Celle",Rumänien,Anzahl,K03351,186
2013,"Cuxhaven",Rumänien,Anzahl,K03352,85
2013,"Harburg",Rumänien,Anzahl,K03353,206
2013,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,151
2013,"Lüneburg",Rumänien,Anzahl,K03355,146
2013,"Osterholz",Rumänien,Anzahl,K03356,81
2013,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,227
2013,"Heidekreis",Rumänien,Anzahl,K03358,145
2013,"Stade",Rumänien,Anzahl,K03359,302
2013,"Uelzen",Rumänien,Anzahl,K03360,119
2013,"Verden",Rumänien,Anzahl,K03361,123
2013,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,1771
2013,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,91
2013,"Emden, Stadt",Rumänien,Anzahl,K03402,183
2013,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,248
2013,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,456
2013,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,130
2013,"Ammerland",Rumänien,Anzahl,K03451,161
2013,"Aurich",Rumänien,Anzahl,K03452,174
2013,"Cloppenburg",Rumänien,Anzahl,K03453,1502
2013,"Emsland",Rumänien,Anzahl,K03454,1707
2013,"Friesland",Rumänien,Anzahl,K03455,64
2013,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,192
2013,"Leer",Rumänien,Anzahl,K03457,399
2013,"Oldenburg",Rumänien,Anzahl,K03458,535
2013,"Osnabrück",Rumänien,Anzahl,K03459,1297
2013,"Vechta",Rumänien,Anzahl,K03460,832
2013,"Wesermarsch",Rumänien,Anzahl,K03461,154
2013,"Wittmund",Rumänien,Anzahl,K03462,50
2013,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,8175
2013,"Niedersachsen",Rumänien,Anzahl,K030,15614
2014,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,298
2014,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,411
2014,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,253
2014,"Gifhorn",Rumänien,Anzahl,K03151,208
2014,"Goslar",Rumänien,Anzahl,K03153,166
2014,"Helmstedt",Rumänien,Anzahl,K03154,83
2014,"Northeim",Rumänien,Anzahl,K03155,181
2014,"Peine",Rumänien,Anzahl,K03157,123
2014,"Wolfenbüttel",Rumänien,Anzahl,K03158,79
2014,"Göttingen",Rumänien,Anzahl,K03159,406
2014,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,2208
2014,"Region Hannover",Rumänien,Anzahl,K03241,3186
2014,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,2081
2014,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,1105
2014,"Diepholz",Rumänien,Anzahl,K03251,789
2014,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,587
2014,"Hildesheim",Rumänien,Anzahl,K03254,452
2014,"Holzminden",Rumänien,Anzahl,K03255,20
2014,"Nienburg (Weser)",Rumänien,Anzahl,K03256,359
2014,"Schaumburg",Rumänien,Anzahl,K03257,232
2014,"Statistische Region Hannover",Rumänien,Anzahl,K032,5625
2014,"Celle",Rumänien,Anzahl,K03351,379
2014,"Cuxhaven",Rumänien,Anzahl,K03352,244
2014,"Harburg",Rumänien,Anzahl,K03353,240
2014,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,144
2014,"Lüneburg",Rumänien,Anzahl,K03355,206
2014,"Osterholz",Rumänien,Anzahl,K03356,117
2014,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,291
2014,"Heidekreis",Rumänien,Anzahl,K03358,185
2014,"Stade",Rumänien,Anzahl,K03359,439
2014,"Uelzen",Rumänien,Anzahl,K03360,146
2014,"Verden",Rumänien,Anzahl,K03361,184
2014,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,2575
2014,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,260
2014,"Emden, Stadt",Rumänien,Anzahl,K03402,261
2014,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,344
2014,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,560
2014,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,206
2014,"Ammerland",Rumänien,Anzahl,K03451,265
2014,"Aurich",Rumänien,Anzahl,K03452,331
2014,"Cloppenburg",Rumänien,Anzahl,K03453,2234
2014,"Emsland",Rumänien,Anzahl,K03454,2108
2014,"Friesland",Rumänien,Anzahl,K03455,90
2014,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,265
2014,"Leer",Rumänien,Anzahl,K03457,581
2014,"Oldenburg",Rumänien,Anzahl,K03458,756
2014,"Osnabrück",Rumänien,Anzahl,K03459,1748
2014,"Vechta",Rumänien,Anzahl,K03460,1204
2014,"Wesermarsch",Rumänien,Anzahl,K03461,184
2014,"Wittmund",Rumänien,Anzahl,K03462,88
2014,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,11485
2014,"Niedersachsen",Rumänien,Anzahl,K030,21893
2015,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,423
2015,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,579
2015,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,316
2015,"Gifhorn",Rumänien,Anzahl,K03151,281
2015,"Goslar",Rumänien,Anzahl,K03153,225
2015,"Helmstedt",Rumänien,Anzahl,K03154,172
2015,"Northeim",Rumänien,Anzahl,K03155,249
2015,"Peine",Rumänien,Anzahl,K03157,221
2015,"Wolfenbüttel",Rumänien,Anzahl,K03158,110
2015,"Göttingen",Rumänien,Anzahl,K03159,560
2015,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,3136
2015,"Region Hannover",Rumänien,Anzahl,K03241,4358
2015,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,2656
2015,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,1702
2015,"Diepholz",Rumänien,Anzahl,K03251,992
2015,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,734
2015,"Hildesheim",Rumänien,Anzahl,K03254,615
2015,"Holzminden",Rumänien,Anzahl,K03255,21
2015,"Nienburg (Weser)",Rumänien,Anzahl,K03256,462
2015,"Schaumburg",Rumänien,Anzahl,K03257,339
2015,"Statistische Region Hannover",Rumänien,Anzahl,K032,7521
2015,"Celle",Rumänien,Anzahl,K03351,444
2015,"Cuxhaven",Rumänien,Anzahl,K03352,262
2015,"Harburg",Rumänien,Anzahl,K03353,257
2015,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,68
2015,"Lüneburg",Rumänien,Anzahl,K03355,238
2015,"Osterholz",Rumänien,Anzahl,K03356,136
2015,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,339
2015,"Heidekreis",Rumänien,Anzahl,K03358,285
2015,"Stade",Rumänien,Anzahl,K03359,558
2015,"Uelzen",Rumänien,Anzahl,K03360,178
2015,"Verden",Rumänien,Anzahl,K03361,245
2015,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,3010
2015,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,508
2015,"Emden, Stadt",Rumänien,Anzahl,K03402,343
2015,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,514
2015,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,685
2015,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,280
2015,"Ammerland",Rumänien,Anzahl,K03451,362
2015,"Aurich",Rumänien,Anzahl,K03452,496
2015,"Cloppenburg",Rumänien,Anzahl,K03453,2575
2015,"Emsland",Rumänien,Anzahl,K03454,2917
2015,"Friesland",Rumänien,Anzahl,K03455,116
2015,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,370
2015,"Leer",Rumänien,Anzahl,K03457,802
2015,"Oldenburg",Rumänien,Anzahl,K03458,945
2015,"Osnabrück",Rumänien,Anzahl,K03459,2552
2015,"Vechta",Rumänien,Anzahl,K03460,1567
2015,"Wesermarsch",Rumänien,Anzahl,K03461,232
2015,"Wittmund",Rumänien,Anzahl,K03462,134
2015,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,15398
2015,"Niedersachsen",Rumänien,Anzahl,K030,29065
2016,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,480
2016,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,825
2016,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,370
2016,"Gifhorn",Rumänien,Anzahl,K03151,310
2016,"Goslar",Rumänien,Anzahl,K03153,295
2016,"Helmstedt",Rumänien,Anzahl,K03154,240
2016,"Northeim",Rumänien,Anzahl,K03155,335
2016,"Peine",Rumänien,Anzahl,K03157,300
2016,"Wolfenbüttel",Rumänien,Anzahl,K03158,105
2016,"Göttingen",Rumänien,Anzahl,K03159,610
2016,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,3875
2016,"Region Hannover",Rumänien,Anzahl,K03241,5600
2016,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,3435
2016,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,2165
2016,"Diepholz",Rumänien,Anzahl,K03251,995
2016,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,995
2016,"Hildesheim",Rumänien,Anzahl,K03254,735
2016,"Holzminden",Rumänien,Anzahl,K03255,25
2016,"Nienburg (Weser)",Rumänien,Anzahl,K03256,845
2016,"Schaumburg",Rumänien,Anzahl,K03257,390
2016,"Statistische Region Hannover",Rumänien,Anzahl,K032,9585
2016,"Celle",Rumänien,Anzahl,K03351,495
2016,"Cuxhaven",Rumänien,Anzahl,K03352,490
2016,"Harburg",Rumänien,Anzahl,K03353,450
2016,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,125
2016,"Lüneburg",Rumänien,Anzahl,K03355,355
2016,"Osterholz",Rumänien,Anzahl,K03356,140
2016,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,440
2016,"Heidekreis",Rumänien,Anzahl,K03358,380
2016,"Stade",Rumänien,Anzahl,K03359,845
2016,"Uelzen",Rumänien,Anzahl,K03360,220
2016,"Verden",Rumänien,Anzahl,K03361,340
2016,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,4275
2016,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,650
2016,"Emden, Stadt",Rumänien,Anzahl,K03402,410
2016,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,560
2016,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,720
2016,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,305
2016,"Ammerland",Rumänien,Anzahl,K03451,475
2016,"Aurich",Rumänien,Anzahl,K03452,605
2016,"Cloppenburg",Rumänien,Anzahl,K03453,3460
2016,"Emsland",Rumänien,Anzahl,K03454,3600
2016,"Friesland",Rumänien,Anzahl,K03455,120
2016,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,530
2016,"Leer",Rumänien,Anzahl,K03457,935
2016,"Oldenburg",Rumänien,Anzahl,K03458,1415
2016,"Osnabrück",Rumänien,Anzahl,K03459,3415
2016,"Vechta",Rumänien,Anzahl,K03460,1880
2016,"Wesermarsch",Rumänien,Anzahl,K03461,285
2016,"Wittmund",Rumänien,Anzahl,K03462,145
2016,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,19515
2016,"Niedersachsen",Rumänien,Anzahl,K030,37250
2017,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,505
2017,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,1165
2017,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,425
2017,"Gifhorn",Rumänien,Anzahl,K03151,370
2017,"Goslar",Rumänien,Anzahl,K03153,380
2017,"Helmstedt",Rumänien,Anzahl,K03154,340
2017,"Northeim",Rumänien,Anzahl,K03155,340
2017,"Peine",Rumänien,Anzahl,K03157,365
2017,"Wolfenbüttel",Rumänien,Anzahl,K03158,130
2017,"Göttingen",Rumänien,Anzahl,K03159,630
2017,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,4650
2017,"Region Hannover",Rumänien,Anzahl,K03241,6145
2017,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,3600
2017,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,2545
2017,"Diepholz",Rumänien,Anzahl,K03251,1075
2017,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,1120
2017,"Hildesheim",Rumänien,Anzahl,K03254,880
2017,"Holzminden",Rumänien,Anzahl,K03255,30
2017,"Nienburg (Weser)",Rumänien,Anzahl,K03256,1050
2017,"Schaumburg",Rumänien,Anzahl,K03257,475
2017,"Statistische Region Hannover",Rumänien,Anzahl,K032,10775
2017,"Celle",Rumänien,Anzahl,K03351,570
2017,"Cuxhaven",Rumänien,Anzahl,K03352,555
2017,"Harburg",Rumänien,Anzahl,K03353,670
2017,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,120
2017,"Lüneburg",Rumänien,Anzahl,K03355,365
2017,"Osterholz",Rumänien,Anzahl,K03356,195
2017,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,530
2017,"Heidekreis",Rumänien,Anzahl,K03358,435
2017,"Stade",Rumänien,Anzahl,K03359,1050
2017,"Uelzen",Rumänien,Anzahl,K03360,285
2017,"Verden",Rumänien,Anzahl,K03361,420
2017,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,5205
2017,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,920
2017,"Emden, Stadt",Rumänien,Anzahl,K03402,495
2017,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,650
2017,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,835
2017,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,355
2017,"Ammerland",Rumänien,Anzahl,K03451,610
2017,"Aurich",Rumänien,Anzahl,K03452,820
2017,"Cloppenburg",Rumänien,Anzahl,K03453,3295
2017,"Emsland",Rumänien,Anzahl,K03454,4640
2017,"Friesland",Rumänien,Anzahl,K03455,175
2017,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,585
2017,"Leer",Rumänien,Anzahl,K03457,1165
2017,"Oldenburg",Rumänien,Anzahl,K03458,1695
2017,"Osnabrück",Rumänien,Anzahl,K03459,4270
2017,"Vechta",Rumänien,Anzahl,K03460,2200
2017,"Wesermarsch",Rumänien,Anzahl,K03461,350
2017,"Wittmund",Rumänien,Anzahl,K03462,180
2017,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,23235
2017,"Niedersachsen",Rumänien,Anzahl,K030,43860
2018,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,560
2018,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,1625
2018,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,450
2018,"Gifhorn",Rumänien,Anzahl,K03151,475
2018,"Goslar",Rumänien,Anzahl,K03153,405
2018,"Helmstedt",Rumänien,Anzahl,K03154,335
2018,"Northeim",Rumänien,Anzahl,K03155,395
2018,"Peine",Rumänien,Anzahl,K03157,465
2018,"Wolfenbüttel",Rumänien,Anzahl,K03158,130
2018,"Göttingen",Rumänien,Anzahl,K03159,810
2018,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,5650
2018,"Region Hannover",Rumänien,Anzahl,K03241,6465
2018,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,3655
2018,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,2810
2018,"Diepholz",Rumänien,Anzahl,K03251,1350
2018,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,1300
2018,"Hildesheim",Rumänien,Anzahl,K03254,1020
2018,"Holzminden",Rumänien,Anzahl,K03255,50
2018,"Nienburg (Weser)",Rumänien,Anzahl,K03256,1285
2018,"Schaumburg",Rumänien,Anzahl,K03257,545
2018,"Statistische Region Hannover",Rumänien,Anzahl,K032,12015
2018,"Celle",Rumänien,Anzahl,K03351,780
2018,"Cuxhaven",Rumänien,Anzahl,K03352,580
2018,"Harburg",Rumänien,Anzahl,K03353,1020
2018,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,130
2018,"Lüneburg",Rumänien,Anzahl,K03355,490
2018,"Osterholz",Rumänien,Anzahl,K03356,195
2018,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,610
2018,"Heidekreis",Rumänien,Anzahl,K03358,615
2018,"Stade",Rumänien,Anzahl,K03359,1275
2018,"Uelzen",Rumänien,Anzahl,K03360,325
2018,"Verden",Rumänien,Anzahl,K03361,480
2018,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,6505
2018,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,1075
2018,"Emden, Stadt",Rumänien,Anzahl,K03402,545
2018,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,790
2018,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,860
2018,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,415
2018,"Ammerland",Rumänien,Anzahl,K03451,690
2018,"Aurich",Rumänien,Anzahl,K03452,955
2018,"Cloppenburg",Rumänien,Anzahl,K03453,4670
2018,"Emsland",Rumänien,Anzahl,K03454,6065
2018,"Friesland",Rumänien,Anzahl,K03455,215
2018,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,625
2018,"Leer",Rumänien,Anzahl,K03457,1395
2018,"Oldenburg",Rumänien,Anzahl,K03458,1735
2018,"Osnabrück",Rumänien,Anzahl,K03459,5185
2018,"Vechta",Rumänien,Anzahl,K03460,2715
2018,"Wesermarsch",Rumänien,Anzahl,K03461,330
2018,"Wittmund",Rumänien,Anzahl,K03462,195
2018,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,28465
2018,"Niedersachsen",Rumänien,Anzahl,K030,52635
2019,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,610
2019,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,1635
2019,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,485
2019,"Gifhorn",Rumänien,Anzahl,K03151,625
2019,"Goslar",Rumänien,Anzahl,K03153,480
2019,"Helmstedt",Rumänien,Anzahl,K03154,315
2019,"Northeim",Rumänien,Anzahl,K03155,495
2019,"Peine",Rumänien,Anzahl,K03157,520
2019,"Wolfenbüttel",Rumänien,Anzahl,K03158,125
2019,"Göttingen",Rumänien,Anzahl,K03159,1135
2019,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,6430
2019,"Region Hannover",Rumänien,Anzahl,K03241,6870
2019,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,3715
2019,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,3155
2019,"Diepholz",Rumänien,Anzahl,K03251,1780
2019,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,1295
2019,"Hildesheim",Rumänien,Anzahl,K03254,1220
2019,"Holzminden",Rumänien,Anzahl,K03255,65
2019,"Nienburg (Weser)",Rumänien,Anzahl,K03256,1180
2019,"Schaumburg",Rumänien,Anzahl,K03257,625
2019,"Statistische Region Hannover",Rumänien,Anzahl,K032,13035
2019,"Celle",Rumänien,Anzahl,K03351,915
2019,"Cuxhaven",Rumänien,Anzahl,K03352,580
2019,"Harburg",Rumänien,Anzahl,K03353,1640
2019,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,135
2019,"Lüneburg",Rumänien,Anzahl,K03355,555
2019,"Osterholz",Rumänien,Anzahl,K03356,190
2019,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,725
2019,"Heidekreis",Rumänien,Anzahl,K03358,745
2019,"Stade",Rumänien,Anzahl,K03359,1520
2019,"Uelzen",Rumänien,Anzahl,K03360,345
2019,"Verden",Rumänien,Anzahl,K03361,585
2019,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,7930
2019,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,1120
2019,"Emden, Stadt",Rumänien,Anzahl,K03402,570
2019,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,965
2019,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,975
2019,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,525
2019,"Ammerland",Rumänien,Anzahl,K03451,785
2019,"Aurich",Rumänien,Anzahl,K03452,1075
2019,"Cloppenburg",Rumänien,Anzahl,K03453,4515
2019,"Emsland",Rumänien,Anzahl,K03454,6875
2019,"Friesland",Rumänien,Anzahl,K03455,185
2019,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,725
2019,"Leer",Rumänien,Anzahl,K03457,1635
2019,"Oldenburg",Rumänien,Anzahl,K03458,2405
2019,"Osnabrück",Rumänien,Anzahl,K03459,5560
2019,"Vechta",Rumänien,Anzahl,K03460,3020
2019,"Wesermarsch",Rumänien,Anzahl,K03461,415
2019,"Wittmund",Rumänien,Anzahl,K03462,225
2019,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,31580
2019,"Niedersachsen",Rumänien,Anzahl,K030,58980
2020,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,570
2020,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,1720
2020,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,475
2020,"Gifhorn",Rumänien,Anzahl,K03151,790
2020,"Goslar",Rumänien,Anzahl,K03153,635
2020,"Helmstedt",Rumänien,Anzahl,K03154,395
2020,"Northeim",Rumänien,Anzahl,K03155,495
2020,"Peine",Rumänien,Anzahl,K03157,610
2020,"Wolfenbüttel",Rumänien,Anzahl,K03158,155
2020,"Göttingen",Rumänien,Anzahl,K03159,1370
2020,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,7215
2020,"Region Hannover",Rumänien,Anzahl,K03241,6980
